ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
9187	§435	Kakataibo	Ksh	conejo			ʂoñɔɔ		ʂ o ñ ɔɔ		*ʂoya	rato	Ksh ʂoñɔɔ ‘conejo’, ʂuya ‘rata’
9188	§435	Kakataibo	Ksh	rata			ʂuya		ʂ uya		*ʂoya	rato	Ksh ʂoñɔɔ ‘conejo’, ʂuya ‘rata’
9189	§435	ShipiboKonibo	SK	rato	1		ʂoya		ʂ oya		*ʂoya	rato	SK ʂoya
9190	§435	Kapanawa	Kp	rata,  ratón			ʂoya		ʂ oya		*ʂoya	rato	Kp ʂoya ‘rata;;  ratón’
9192	§435	Chákobo	Ch	cachorro pequeño			ʂɨyapi		ʂ ɨya p i		*ʂoya	rato	Ch ʂɨyapi ‘cachorro pequeño’, ˈʂoya ‘ratón’ (ZINGG;; 1998), ʂɨya, ʂoya
9193	§435	Chákobo	Ch	ratón			ˈʂoya		ˈʂ oya	 (ZINGG, 1998	*ʂoya	rato	Ch ʂɨyapi ‘cachorro pequeño’, ˈʂoya ‘ratón’ (ZINGG;; 1998), ʂɨya, ʂoya
9194	§435	Chákobo	Ch	rato	1		ʂɨya		ʂ ɨya		*ʂoya	rato	Ch ʂɨyapi ‘cachorro pequeño’, ˈʂoya ‘ratón’ (ZINGG;; 1998), ʂɨya, ʂoya
9195	§435	Chákobo	Ch	rato	1		ʂoya		ʂ oya		*ʂoya	rato	Ch ʂɨyapi ‘cachorro pequeño’, ˈʂoya ‘ratón’ (ZINGG;; 1998), ʂɨya, ʂoya
9196	§435	Kaxararí	Kax	rato			ʃuyã [ʃujã] 		ʃuyã [ʃujã] 	SOUSA, 2004	*ʂoya	rato	Kax ʃuyã [ʃujã] (SOUSA;; 2004)
9197	§435	Yamináwa	Yam	rato			ʂoya 		ʂoya 	FAUST; LOOS, 2002	*ʂoya	rato	Yam ʂoya (FAUST; LOOS;; 2002)
9199	§435	Sharanáwa	Shar	rato	1		ʂoya		ʂ oya		*ʂoya	rato	Shar ʂoya, ʂoyã
9200	§435	Sharanáwa	Shar	rato	1		ʂoyã		ʂ oyã		*ʂoya	rato	Shar ʂoya, ʂoyã
9204	§435	Amawáka	A	rato	1		xoya II		xoya II		*ʂoya	rato	A xoya II
9205	§435	Kaxinawá	Kn	ratón			ʂuya		ʂ uya	 (MONTAG, 1998	*ʂoya	rato	Kn ʂuya ‘ratón’ (MONTAG;; 1998)
9209	§435	Matís	Mt	rato			ʂuia		ʂ uia		*ʂoya	rato	Mt ʂuia ‘rato’
9211	§436	Kakataibo	Ksh	planta del pie			taɨ (taɨ napaʂ		taɨ (taɨ napaʂ	,  ver Cul abajo	*taʔɨ	pé	Ksh taɨ (taɨ napaʂ ‘planta del pie’;;  ver Cul abajo)
9212	§436	ShipiboKonibo	SK	pé	1		taɨ		t aɨ		*taʔɨ	pé	SK taɨ
9213	§436	Kapanawa	Kp	pé	1		taʔɨ		t a ʔ ɨ		*taʔɨ	pé	Kp taʔɨ
9214	§436	Marúbo	Mar	pé			ˈtaɨ 		ˈtaɨ 	ANONBY; HOLBROOK, 2010	*taʔɨ	pé	Mar ˈtaɨ (ANONBY; HOLBROOK;; 2010)
9215	§436	Chákobo	Ch	pé	1		taʔɨ		t a ʔ ɨ		*taʔɨ	pé	Ch taʔɨ
9216	§436	Kaxararí	Kax	pé			[taˈʔɨ] 		[taˈʔɨ] 	VALENZUELA; OLIVEIRA, 2012	*taʔɨ	pé	Kax [taˈʔɨ] (VALENZUELA; OLIVEIRA;; 2012)
9217	§436	Yamináwa	Yam	pé	1		taɨ		t aɨ		*taʔɨ	pé	Yam taɨ, taɨ᷈ (EAKEN;; 2008)
9218	§436	Yamináwa	Yam	pé			taɨ᷈ 		taɨ᷈ 	EAKEN, 2008	*taʔɨ	pé	Yam taɨ, taɨ᷈ (EAKEN;; 2008)
9219	§436	Chanináwa	Chan	pé	1		taɨ		t aɨ		*taʔɨ	pé	Chan taɨ
9220	§436	Sharanáwa	Shar	pé	1		taɨ		t aɨ		*taʔɨ	pé	Shar taɨ, taɨn
9221	§436	Sharanáwa	Shar	pé	1		taɨn		t aɨ n		*taʔɨ	pé	Shar taɨ, taɨn
9222	§436	Shanenáwa	Shan	pé			taɨ		t aɨ		*taʔɨ	pé	Shan taɨ ‘pé, perna;;  garra’
9223	§436	Shanenáwa	Shan	pé	1		perna,  garra’		perna,  garra’		*taʔɨ	pé	Shan taɨ ‘pé, perna;;  garra’
9224	§436	Katukina	Kat	pé	1		taɨ		t aɨ		*taʔɨ	pé	Kat taɨ
9225	§436	Poyanáwa	Poy	pé	1		tay		t ay		*taʔɨ	pé	Poy tay
9226	§436	Amawáka	A	pé	1		taʔɨ II		taʔɨ II		*taʔɨ	pé	A taʔɨ II
9227	§436	Kaxinawá	Kn	pé	1		taɨ		t aɨ		*taʔɨ	pé	Kn taɨ
9228	§436	Marináwa	M	pé	1		táɨ́́		t áɨ́́		*taʔɨ	pé	M táɨ́́
9229	§436	Yawanawá	Yaw	pé	1		tai		t ai		*taʔɨ	pé	Yaw tai
9230	§436	Korúbo	Ko	pé			taɨ		t aɨ		*taʔɨ	pé	Ko taɨ ‘pé’
9231	§436	Matís	Mt	pé			taɨ		t aɨ		*taʔɨ	pé	Mt taɨ ‘pé’
9232	§436	Mayorúna	My	pé	1		taɨ pie		taɨ pie		*taʔɨ	pé	My taɨ pie
9234	§437	ShipiboKonibo	SK	anaquel colgante			tapás		t a p á s		*taʔpasɸ	tapiri,  casa temporária	SK tapás ‘anaquel colgante’
9235	§437	Kapanawa	Kp	tapiri,  casa temporária	1		taʔpás		t a ʔ p á s		*taʔpasɸ	tapiri,  casa temporária	Kp taʔpás
9237	§437	Chákobo	Ch	tapiri,  casa temporária	1		tapása		t a p á s a		*taʔpasɸ	tapiri,  casa temporária	Ch tapása
9240	§437	Chanináwa	Chan	tambo (sobre la playa)			tapas		t a p a s		*taʔpasɸ	tapiri,  casa temporária	Chan tapas ‘tambo (sobre la playa)’
9241	§437	Sharanáwa	Shar	tapiri,  casa temporária	1		tapasi		t a p a s i		*taʔpasɸ	tapiri,  casa temporária	Shar tapasi, tapasin ‘tambo;; albergue;;  refugio temporal’
9242	§437	Sharanáwa	Shar	tambo, albergue,  refugio temporal			tapasin		t a p a s i n		*taʔpasɸ	tapiri,  casa temporária	Shar tapasi, tapasin ‘tambo;; albergue;;  refugio temporal’
9246	§437	Amawáka	A	casa,  techo			tapas I		tapas I		*taʔpasɸ	tapiri,  casa temporária	A tapas I ‘casa;;  techo’
9247	§437	Kaxinawá	Kn	vivienda			tapas		t a p a s		*taʔpasɸ	tapiri,  casa temporária	Kn tapas ‘vivienda’
9248	§437	Marináwa	M	tapiri,  casa temporária	1		tápasɨ		t á p a s ɨ		*taʔpasɸ	tapiri,  casa temporária	M tápasɨ
9253	§438	Kakataibo	Ksh	fígado	1		takwa		t a k w a		*takwa	fígado	Ksh takwa
9254	§438	ShipiboKonibo	SK	fígado	1		taka		t a k a		*takwa	fígado	SK taka
9255	§438	Kapanawa	Kp	fígado	1		taka		t a k a		*takwa	fígado	Kp taka
9256	§438	Marúbo	Mar	fígado			ˈtaka 		ˈtaka 	ANONBY; HOLBROOK, 2010	*takwa	fígado	Mar ˈtaka (ANONBY; HOLBROOK;; 2010)
9257	§438	Chákobo	Ch	fígado	1		táka		t á k a		*takwa	fígado	Ch táka
9258	§438	Kaxararí	Kax	fígado			taˈka 		taˈka 	VALENZUELA; OLIVEIRA, 2012	*takwa	fígado	Kax taˈka (VALENZUELA; OLIVEIRA;; 2012)
9260	§438	Chanináwa	Chan	fígado	1		taka		t a k a		*takwa	fígado	Chan taka
9261	§438	Sharanáwa	Shar	fígado	1		taka		t a k a		*takwa	fígado	Shar taka, takan
9262	§438	Sharanáwa	Shar	fígado	1		takan		t a k a n		*takwa	fígado	Shar taka, takan
9263	§438	Shanenáwa	Shan	fígado	1		taka		t a k a		*takwa	fígado	Shan taka
9264	§438	Katukina	Kat	fígado	1		taka		t a k a		*takwa	fígado	Kat taka
9265	§438	Poyanáwa	Poy	fígado	1		taka		t a k a		*takwa	fígado	Poy taka
9266	§438	Amawáka	A	fígado	1		taká I		taká I		*takwa	fígado	A taká I
9267	§438	Kaxinawá	Kn	fígado	1		taka		t a k a		*takwa	fígado	Kn taka
9268	§438	Marináwa	M	fígado	1		taka		t a k a		*takwa	fígado	M taka
9269	§438	Yawanawá	Yaw	fígado	1		taka		t a k a		*takwa	fígado	Yaw taka
9270	§438	Korúbo	Ko	fígado			takwa		t a k w a		*takwa	fígado	Ko takwa ‘fígado’
9271	§438	Matís	Mt	fígado			takua		t a k ua		*takwa	fígado	Mt takua ‘fígado’
9272	§438	Mayorúna	My	hígado			takua [taˈkwa]		takua [taˈkwa]		*takwa	fígado	My takua [taˈkwa] ‘hígado’
9273	§439	Kakataibo	Ksh	amendoim	1		tama		t a m a		*tama	amendoim	Ksh tama
9274	§439	ShipiboKonibo	SK	amendoim	1		tama		t a m a		*tama	amendoim	SK tama
9275	§439	Kapanawa	Kp	amendoim	1		taama		t aa m a		*tama	amendoim	Kp taama
9279	§439	Yamináwa	Yam	amendoim			tama 		tama 	FAUST; LOOS, 2002	*tama	amendoim	Yam tama (FAUST; LOOS;; 2002)
9281	§439	Sharanáwa	Shar	amendoim	1		tama		t a m a		*tama	amendoim	Shar tama, taman
9282	§439	Sharanáwa	Shar	amendoim	1		taman		t a m a n		*tama	amendoim	Shar tama, taman
9283	§439	Shanenáwa	Shan	amendoim			tama		t a m a		*tama	amendoim	Shan tama ‘amendoim’
9284	§439	Katukina	Kat	amendoim			tama		t a m a		*tama	amendoim	Kat tama ‘amendoim’
9286	§439	Amawáka	A	amendoim	1		tamá I		tamá I		*tama	amendoim	A tamá I
9287	§439	Kaxinawá	Kn	amendoim	1		tama		t a m a		*tama	amendoim	Kn tama
9288	§439	Marináwa	M	amendoim	1		tama		t a m a		*tama	amendoim	M tama
9289	§439	Yawanawá	Yaw	amendoim			tama		t a m a		*tama	amendoim	Yaw tama ‘amendoim’
9293	§440	Kakataibo	Ksh	bochecha	1		tamo		t a m o		*tamβo	bochecha	Ksh tamo
9294	§440	ShipiboKonibo	SK	bochecha	1		tamo		t a m o		*tamβo	bochecha	SK tamo
9295	§440	Kapanawa	Kp	bochecha			tamo 		tamo 	LOOS; LOOS, 1998	*tamβo	bochecha	Kp tamo (LOOS; LOOS;; 1998)
9296	§440	Marúbo	Mar	bochecha			tamo [tɐm᷈ bo]		tamo [tɐm᷈ bo]	 (CABRAL; OLIVEIRA, 2010	*tamβo	bochecha	Mar tamo [tɐm᷈ bo] ‘bochecha’ (CABRAL; OLIVEIRA;; 2010)
9297	§440	Chákobo	Ch	bochecha	1		tamo		t a m o		*tamβo	bochecha	Ch tamo
9298	§440	Kaxararí	Kax	bochecha			tamu [taˈmu]		tamu [taˈmu]	 (VALENZUELA; OLIVEIRA, 2012	*tamβo	bochecha	Kax tamu [taˈmu] ‘bochecha’ (VALENZUELA; OLIVEIRA;; 2012)
9299	§440	Yamináwa	Yam	bochecha	1		tamo		t a m o		*tamβo	bochecha	Yam tamo, tamo᷈
9300	§440	Yamináwa	Yam	bochecha	1		tamo᷈		t a m o᷈		*tamβo	bochecha	Yam tamo, tamo᷈
9302	§440	Sharanáwa	Shar	bochecha	1		tamo		t a m o		*tamβo	bochecha	Shar tamo, tamon ‘carrillo;;  mejilla’
9303	§440	Sharanáwa	Shar	carrillo,  mejilla			tamon		t a m o n		*tamβo	bochecha	Shar tamo, tamon ‘carrillo;;  mejilla’
9305	§440	Katukina	Kat	bochecha			tamu		t a m u		*tamβo	bochecha	Kat tamu ‘bochecha’
9306	§440	Poyanáwa	Poy	bochecha			ta᷈bu		t a᷈ b u		*tamβo	bochecha	Poy ta᷈bu ‘bochecha’
9307	§440	Amawáka	A	bochecha	1		tamó I		tamó I		*tamβo	bochecha	A tamó I
9308	§440	Kaxinawá	Kn	bochecha	1		tamu		t a m u		*tamβo	bochecha	Kn tamu
9309	§440	Marináwa	M	bochecha	1		tamo		t a m o		*tamβo	bochecha	M tamo
9313	§440	Mayorúna	My	barba,  pelos en la mejilla			tambu [tamˈbu]		tambu [tamˈbu]	 (provavelmente tam <<mejilla>> + bu <<pêlo>>	*tamβo	bochecha	My tambu [tamˈbu] ‘barba;;  pelos en la mejilla’ (provavelmente tam <<mejilla>> + bu <<pêlo>>)
9314	§441	Kakataibo	Ksh	probar,  catar			tã-		t ã		*tara- :	bochecha	Ksh tã- ‘probar;;  catar’
9315	§441	ShipiboKonibo	SK	probar			tana-		t a n a		*tara- :	bochecha	SK tana- ‘probar, examinar;;  catar’, natã́- ‘probar el centro’
9316	§441	ShipiboKonibo	SK	bochecha	1		examinar,  catar’		examinar,  catar’		*tara- :	bochecha	SK tana- ‘probar, examinar;;  catar’, natã́- ‘probar el centro’
9317	§441	ShipiboKonibo	SK	probar el centro			natã́-		n a t ã́		*tara- :	bochecha	SK tana- ‘probar, examinar;;  catar’, natã́- ‘probar el centro’
9318	§441	Kapanawa	Kp	probar			tana-		t a n a		*tara- :	bochecha	Kp tana- ‘probar, examinar;;  catar’
9319	§441	Kapanawa	Kp	bochecha	1		examinar,  catar’		examinar,  catar’		*tara- :	bochecha	Kp tana- ‘probar, examinar;;  catar’
9320	§441	Marúbo	Mar	entender,  saber			(tana-		( t a n a		*tara- :	bochecha	Mar (tana- ‘entender;;  saber’)
9321	§441	Chákobo	Ch	catar			tana-		t a n a		*tara- :	bochecha	Ch tana- ‘catar, probar;;  examinar’
9322	§441	Chákobo	Ch	bochecha	1		probar,  examinar’		probar,  examinar’		*tara- :	bochecha	Ch tana- ‘catar, probar;;  examinar’
9323	§441	Kaxararí	Kax	experimentar			talahi [taˈlahi] ~ [tələˈhi]		talahi [taˈlahi] ~ [tələˈhi]	 (COUTO, 2005	*tara- :	bochecha	Kax talahi [taˈlahi] ~ [tələˈhi] ‘experimentar’ (COUTO;; 2005)
9326	§441	Sharanáwa	Shar	bochecha	1		tanai		t a n ai		*tara- :	bochecha	Shar tanai, tanaa ‘seguir, imitar;;  atender’
9327	§441	Sharanáwa	Shar	seguir			tanaa		t a n aa		*tara- :	bochecha	Shar tanai, tanaa ‘seguir, imitar;;  atender’
9328	§441	Sharanáwa	Shar	bochecha	1		imitar,  atender’		imitar,  atender’		*tara- :	bochecha	Shar tanai, tanaa ‘seguir, imitar;;  atender’
9330	§441	Katukina	Kat	saber			tana		t a n a		*tara- :	bochecha	Kat tana ‘saber’
9332	§441	Amawáka	A	probar			tana- II		tana- II		*tara- :	bochecha	A tana- II ‘probar, catar, medir, seguir;;  imitar’
9333	§441	Amawáka	A	bochecha	1		catar		c a t a r		*tara- :	bochecha	A tana- II ‘probar, catar, medir, seguir;;  imitar’
9334	§441	Amawáka	A	bochecha	1		medir		m e d i r		*tara- :	bochecha	A tana- II ‘probar, catar, medir, seguir;;  imitar’
9335	§441	Amawáka	A	bochecha	1		seguir,  imitar’		seguir,  imitar’		*tara- :	bochecha	A tana- II ‘probar, catar, medir, seguir;;  imitar’
9336	§441	Kaxinawá	Kn	medir			tana-		t a n a		*tara- :	bochecha	Kn tana- ‘medir, copiar;;  seguir’
9337	§441	Kaxinawá	Kn	bochecha	1		copiar,  seguir’		copiar,  seguir’		*tara- :	bochecha	Kn tana- ‘medir, copiar;;  seguir’
9338	§441	Marináwa	M	medir			tánã-		t á n ã		*tara- :	bochecha	M tánã- ‘medir’
9340	§441	Korúbo	Ko	brincar			tan-		t a n		*tara- :	bochecha	Ko tan- ‘brincar, experimentar;;  imitar’
9341	§441	Korúbo	Ko	bochecha	1		experimentar,  imitar’		experimentar,  imitar’		*tara- :	bochecha	Ko tan- ‘brincar, experimentar;;  imitar’
9342	§441	Matís	Mt	experimentar			tankin		t a n k i n		*tara- :	bochecha	Mt tankin ‘experimentar’
9343	§441	Mayorúna	My	probar			tan		t a n		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9344	§441	Mayorúna	My	bochecha	1		contar		c o n t a r		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9345	§441	Mayorúna	My	bochecha	1		medir		m e d i r		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9346	§441	Mayorúna	My	bochecha	1		pesar		p e s a r		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9347	§441	Mayorúna	My	bochecha	1		imitar		i m i t a r		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9348	§441	Mayorúna	My	bochecha	1		remedar		r e m e d a r		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9349	§441	Mayorúna	My	bochecha	1		rastrear,  seguir un río o un riachuelo’		rastrear,  seguir un río o un riachuelo’		*tara- :	bochecha	My tan ‘probar, contar, medir, pesar, imitar, remedar, rastrear;;  seguir un río o un riachuelo’
9350	§442	Kakataibo	Ksh	esp. de palmeira	1		tɔ́́ɔ́́		t ɔ́́ɔ́́		*taoaCc	esp. de palmeira	Ksh tɔ́́ɔ́́, **tó ‘pona (esp. de palmera)’ (SHELL;; 1987))
9351	§442	Kakataibo	Ksh	pona (esp. de palmera)			tó	1	** t ó	 (SHELL, 1987	*taoaCc	esp. de palmeira	Ksh tɔ́́ɔ́́, **tó ‘pona (esp. de palmera)’ (SHELL;; 1987))
9352	§442	ShipiboKonibo	SK	esp. de palmeira	1		taó		t a ó		*taoaCc	esp. de palmeira	SK taó
9353	§442	Kapanawa	Kp	esp. de palmeira	1		tao		t ao		*taoaCc	esp. de palmeira	Kp tao
9355	§442	Chákobo	Ch	esp. de chuchío			taˈwawa		t a ˈw a w a	 (ZINGG, 1998	*taoaCc	esp. de palmeira	Ch taˈwawa ‘esp. de chuchío’ (ZINGG;; 1998)
9357	§442	Yamináwa	Yam	esp. de palmeira	1		tao		t ao		*taoaCc	esp. de palmeira	Yam tao, taõ ‘pona (esp. de palmera)’
9358	§442	Yamináwa	Yam	pona (esp. de palmera)			taõ		t aõ		*taoaCc	esp. de palmeira	Yam tao, taõ ‘pona (esp. de palmera)’
9360	§442	Sharanáwa	Shar	esp. de palmeira	1		tao		t ao		*taoaCc	esp. de palmeira	Shar tao, taon ‘pona’
9361	§442	Sharanáwa	Shar	pona			taon		t ao n		*taoaCc	esp. de palmeira	Shar tao, taon ‘pona’
9363	§442	Katukina	Kat	ipaxiuba			tau		t au		*taoaCc	esp. de palmeira	Kat tau ‘ipaxiuba’
9365	§442	Amawáka	A	esp. de palmeira	1		tao I		tao I		*taoaCc	esp. de palmeira	A tao I
9366	§442	Kaxinawá	Kn	esp. de palmeira	1		tau		t au		*taoaCc	esp. de palmeira	Kn tau
9367	§442	Marináwa	M	esp. de palmeira	1		tao		t ao		*taoaCc	esp. de palmeira	M tao
9368	§442	Yawanawá	Yaw	paxiúba			tau [ˈtaw]		tau [ˈtaw]	 (SOUZA, 2013	*taoaCc	esp. de palmeira	Yaw tau [ˈtaw] ‘paxiúba’ (SOUZA;; 2013)
9369	§442	Korúbo	Ko	esp. de palmeira			tawad		t a w a d		*taoaCc	esp. de palmeira	Ko tawad ‘esp. de palmeira’
9370	§442	Matís	Mt	paxiúba			tawad		t a w a d		*taoaCc	esp. de palmeira	Mt tawad ‘paxiúba’
9372	§443	Kakataibo	Ksh	plataforma			tapo		t a p o		*tapo	ponte,  plataforma	Ksh tapo ‘plataforma’
9373	§443	ShipiboKonibo	SK	anaquel,  piso levantado			tapo		t a p o		*tapo	ponte,  plataforma	SK tapo ‘anaquel;;  piso levantado’
9374	§443	Kapanawa	Kp	plataforma de corteza de palmera			tapo		t a p o		*tapo	ponte,  plataforma	Kp tapo ‘plataforma de corteza de palmera’
9375	§443	Marúbo	Mar	casa (elevada?)			tapo		t a p o		*tapo	ponte,  plataforma	Mar tapo ‘casa (elevada?)’
9376	§443	Chákobo	Ch	la chapapa (para asar carnes)			ˈtapo		ˈt a p o	 (ZINGG, 1998	*tapo	ponte,  plataforma	Ch ˈtapo ‘la chapapa (para asar carnes)’ (ZINGG;; 1998)
9380	§443	Sharanáwa	Shar	ponte,  plataforma	1		tapo		t a p o		*tapo	ponte,  plataforma	Shar tapo, tapon ‘puente, barbacoa;;  plataforma que se hace en un árbol para esperar animales’
9381	§443	Sharanáwa	Shar	puente			tapon		t a p o n		*tapo	ponte,  plataforma	Shar tapo, tapon ‘puente, barbacoa;;  plataforma que se hace en un árbol para esperar animales’
9382	§443	Sharanáwa	Shar	ponte,  plataforma	1		barbacoa,  plataforma que se hace en un árbol para esperar animales’		barbacoa,  plataforma que se hace en un árbol para esperar animales’		*tapo	ponte,  plataforma	Shar tapo, tapon ‘puente, barbacoa;;  plataforma que se hace en un árbol para esperar animales’
9384	§443	Katukina	Kat	jirau			tapu		t a p u		*tapo	ponte,  plataforma	Kat tapu ‘jirau’
9386	§443	Amawáka	A	anaquel			tapo I		tapo I		*tapo	ponte,  plataforma	A tapo I ‘anaquel’
9387	§443	Kaxinawá	Kn	mesa			tapu		t a p u		*tapo	ponte,  plataforma	Kn tapu ‘mesa’, puente, anaquel’
9388	§443	Kaxinawá	Kn	ponte,  plataforma	1		puente		p ue n t e		*tapo	ponte,  plataforma	Kn tapu ‘mesa’, puente, anaquel’
9389	§443	Kaxinawá	Kn	ponte,  plataforma	1		anaquel’		a n a q ue l ’		*tapo	ponte,  plataforma	Kn tapu ‘mesa’, puente, anaquel’
9390	§443	Marináwa	M	puente			tapo		t a p o		*tapo	ponte,  plataforma	M tapo ‘puente’
9391	§443	Yawanawá	Yaw	ponte			tapu		t a p u		*tapo	ponte,  plataforma	Yaw tapu ‘ponte’
9394	§443	Mayorúna	My	barbacoa (para ahumar carne)			tapu		t a p u		*tapo	ponte,  plataforma	My tapu ‘barbacoa (para ahumar carne), plataforma para esperar animales, plataforma para cortar árboles arriba de sus aletas;;  puente’
9395	§443	Mayorúna	My	ponte,  plataforma	1		plataforma para esperar animales		plataforma para esperar animales		*tapo	ponte,  plataforma	My tapu ‘barbacoa (para ahumar carne), plataforma para esperar animales, plataforma para cortar árboles arriba de sus aletas;;  puente’
9396	§443	Mayorúna	My	ponte,  plataforma	1		plataforma para cortar árboles arriba de sus aletas,  puente’		plataforma para cortar árboles arriba de sus aletas,  puente’		*tapo	ponte,  plataforma	My tapu ‘barbacoa (para ahumar carne), plataforma para esperar animales, plataforma para cortar árboles arriba de sus aletas;;  puente’
9397	§444	Kakataibo	Ksh	raiz	1		tapṍ		t a p ṍ		*tapon	raiz	Ksh tapṍ
9398	§444	ShipiboKonibo	SK	raiz	1		tapṍ		t a p ṍ		*tapon	raiz	SK tapṍ
9399	§444	Kapanawa	Kp	raiz	1		tapón		t a p ó n		*tapon	raiz	Kp tapón
9400	§444	Marúbo	Mar	raiz	1		taˈpun		t a ˈp u n		*tapon	raiz	Mar taˈpun
9401	§444	Chákobo	Ch	raiz	1		tapóno		t a p ó n o		*tapon	raiz	Ch tapóno
9402	§444	Kaxararí	Kax	raiz			tʃipunu [tʃipɯˈnɯ] 	1	**tʃipunu [tʃipɯˈnɯ] 	LANES, 2005	*tapon	raiz	Kax **tʃipunu [tʃipɯˈnɯ] (LANES;; 2005)
9404	§444	Chanináwa	Chan	raiz	1		tapon		t a p o n		*tapon	raiz	Chan tapon
9405	§444	Sharanáwa	Shar	raiz	1		tapon		t a p o n		*tapon	raiz	Shar tapon, taponpan
9406	§444	Sharanáwa	Shar	raiz	1		taponpan		t a p o n p a n		*tapon	raiz	Shar tapon, taponpan
9407	§444	Shanenáwa	Shan	raiz	1		tapu		t a p u		*tapon	raiz	Shan tapu
9410	§444	Amawáka	A	raiz	1		tapõ II		tapõ II		*tapon	raiz	A tapõ II
9411	§444	Kaxinawá	Kn	raiz	1		tapu		t a p u		*tapon	raiz	Kn tapu
9412	§444	Marináwa	M	raiz	1		tápo		t á p o		*tapon	raiz	M tápo
9413	§444	Yawanawá	Yaw	raiz	1		tapun		t a p u n		*tapon	raiz	Yaw tapun
9415	§444	Matís	Mt	raíz			tapun		t a p u n		*tapon	raiz	Mt tapun ‘raíz’
9416	§444	Mayorúna	My	raíz (de cualquier planta o árbol)			tapun		t a p u n		*tapon	raiz	My tapun ‘raíz (de cualquier planta o árbol)’
9417	§445	Kakataibo	Ksh	tronco			tara		t a r a		*taɽa	pau velho,  pau podre	Ksh tara ‘tronco, flotante;;  tronco podrido’
9418	§445	Kakataibo	Ksh	pau velho,  pau podre	1		flotante,  tronco podrido’		flotante,  tronco podrido’		*taɽa	pau velho,  pau podre	Ksh tara ‘tronco, flotante;;  tronco podrido’
9420	§445	Kapanawa	Kp	palo podrido,  palo viejo			tara		t a r a	 (LOOS; LOOS, 1998	*taɽa	pau velho,  pau podre	Kp tara ‘palo podrido;;  palo viejo’ (LOOS; LOOS;; 1998)
9422	§445	Chákobo	Ch	palo seco sin gajos y sin cáscara			tara		t a r a		*taɽa	pau velho,  pau podre	Ch tara ‘palo seco sin gajos y sin cáscara, árbol seco y parado;;  corazón de palo’ (ZINGG;; 1998)
9423	§445	Chákobo	Ch	palo seco sin gajos y sin cáscara			árbol seco y parado,  corazón de palo’ 		árbol seco y parado,  corazón de palo’ 	ZINGG, 1998	*taɽa	pau velho,  pau podre	Ch tara ‘palo seco sin gajos y sin cáscara, árbol seco y parado;;  corazón de palo’ (ZINGG;; 1998)
9427	§445	Sharanáwa	Shar	pau velho,  pau podre	1		tara		t a r a		*taɽa	pau velho,  pau podre	Shar tara, taran ‘palizada’
9428	§445	Sharanáwa	Shar	palizada			taran		t a r a n		*taɽa	pau velho,  pau podre	Shar tara, taran ‘palizada’
9432	§445	Amawáka	A	árbol caído			tara II		tara II		*taɽa	pau velho,  pau podre	A tara II ‘árbol caído’
9433	§445	Kaxinawá	Kn	palizada			tada		t a d a	 (MONTAG, 1981	*taɽa	pau velho,  pau podre	Kn tada ‘palizada’ (MONTAG;; 1981)
9434	§445	Marináwa	M	tronco flotante,  rama o tronco parcialmente sumergido			tárã́		t á r ã́		*taɽa	pau velho,  pau podre	M tárã́ ‘tronco flotante;;  rama o tronco parcialmente sumergido’
9439	§446	Kakataibo	Ksh	rodar	1		tarã́		t a r ã́		*taɽá[n]-	rodar	Ksh tarã́
9440	§446	ShipiboKonibo	SK	rodar	1		tarã́-		t a r ã́		*taɽá[n]-	rodar	SK tarã́-
9441	§446	Kapanawa	Kp	rodar	1		tarán		t a r á n		*taɽá[n]-	rodar	Kp tarán
9445	§446	Yamináwa	Yam	rodar			tara 		tara 	FAUST; LOOS, 2002	*taɽá[n]-	rodar	Yam tara (FAUST; LOOS;; 2002)
9447	§446	Sharanáwa	Shar	rodar	1		tarai		t a r ai		*taɽá[n]-	rodar	Shar tarai, taraa ‘revolcar’, tarain, taraan ‘hacer girar’
9448	§446	Sharanáwa	Shar	revolcar			taraa		t a r aa		*taɽá[n]-	rodar	Shar tarai, taraa ‘revolcar’, tarain, taraan ‘hacer girar’
9449	§446	Sharanáwa	Shar	rodar	1		tarain		t a r ai n		*taɽá[n]-	rodar	Shar tarai, taraa ‘revolcar’, tarain, taraan ‘hacer girar’
9450	§446	Sharanáwa	Shar	hacer girar			taraan		t a r aa n		*taɽá[n]-	rodar	Shar tarai, taraa ‘revolcar’, tarain, taraan ‘hacer girar’
