ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	SOURCE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
8317	§382	Shanenáwa	Shan	quati			ʂiʂi		ʂ i ʂ i			sisi	quati	Shan ʂiʂi ‘quati’
8319	§382	Poyanáwa	Poy	quati			ʃiʃi		ʃ i ʃ i			sisi	quati	Poy ʃiʃi ‘quati’
8320	§382	Amawáka	A	quati	1		ʃiʃí I		ʃiʃí I			sisi	quati	A ʃiʃí I
8321	§382	Kaxinawá	Kn	quati	1		ʃiʃi		ʃ i ʃ i			sisi	quati	Kn ʃiʃi
8322	§382	Marináwa	M	quati	1		ʃiʃi		ʃ i ʃ i			sisi	quati	M ʃiʃi
8323	§382	Yawanawá	Yaw	quati			ʃiʃi		ʃ i ʃ i			sisi	quati	Yaw ʃiʃi ‘quati’
8325	§382	Matís	Mt	quati, lat. nasua nasua			sise		s i s e			sisi	quati	Mt sise ‘quati;;  lat. nasua nasua’
8326	§382	Mayorúna	My	coati, lat. nasua nasua			sise		s i s e	 (pronunciación alternativa de tsise		sisi	quati	My sise ‘coati;;  lat. nasua nasua’ (pronunciación alternativa de tsise)
8327	§383	Proto-Panoan	Proto	bom, bonito		0	ʃaɽa		ʃ a ɽ a		Oliveira2014	ʃaɽa	bom,  bonito	*ʃaɽa ‘bom;;  bonito’ :
8334	§383	Yamináwa	Yam	bueno, bonito, mucho			ʃara		ʃ a r a		Eakin2008	ʃaɽa	bom,  bonito	Yam ʃara ‘bueno;; bonito;;  mucho’ (EAKEN;; 2008)
8335	§383	Chanináwa	Chan	bueno			ʃara		ʃ a r a			ʃaɽa	bom,  bonito	Chan ʃara ‘bueno’
8336	§383	Sharanáwa	Shar	bueno, lindo, bonito			ʃara		ʃ a r a			ʃaɽa	bom,  bonito	Shar ʃara ‘bueno;; lindo;; bonito’
8337	§383	Shanenáwa	Shan	bom, bonito			ʂaɾakapa		ʂ a ɾ a k a p a			ʃaɽa	bom,  bonito	Shan ʂaɾakapa ‘bom;; bonito’
8340	§383	Amawáka	A	bom, bonito	1		ʃara I		ʃara I			ʃaɽa	bom,  bonito	A ʃara I
8341	§383	Kaxinawá	Kn	bien			-ʃara		ʃ a r a			ʃaɽa	bom,  bonito	Kn -ʃara ‘bien’, ʃarabu ‘útil’ (-bu <<colectivo>>;; juego 96)
8342	§383	Kaxinawá	Kn	útil			ʃarabu		ʃ a r a b u	 (-bu <<colectivo>>, juego 96		ʃaɽa	bom,  bonito	Kn -ʃara ‘bien’, ʃarabu ‘útil’ (-bu <<colectivo>>;; juego 96)
8343	§383	Marináwa	M	bueno			ʂára		ʂ á r a			ʃaɽa	bom,  bonito	M ʂára ‘bueno’
8344	§383	Yawanawá	Yaw	bom, bonito			ʃaɾakapa		ʃ a ɾ a k a p a			ʃaɽa	bom,  bonito	Yaw ʃaɾakapa ‘bom;; bonito’
8348	§384	Proto-Panoan	Proto	peito (prefixo parte do corpo)		0	ʃik		ʃ i k		Oliveira2014	ʃik	peito (prefixo parte do corpo)	*ʃik ‘peito (prefixo parte do corpo)’ :
8349	§384	Kakataibo	Ksh	peito (prefixo parte do corpo)	1		ʃiˈkan		ʃ i ˈk a n			ʃik	peito (prefixo parte do corpo)	Ksh ʃiˈkan, ʃi- ‘chest’ (ZARIQUIEY;; 2011), ʃiká
8350	§384	Kakataibo	Ksh	chest			ʃi-		ʃ i		Zariquiey2011	ʃik	peito (prefixo parte do corpo)	Ksh ʃiˈkan, ʃi- ‘chest’ (ZARIQUIEY;; 2011), ʃiká
8351	§384	Kakataibo	Ksh	peito (prefixo parte do corpo)	1		ʃiká		ʃ i k á			ʃik	peito (prefixo parte do corpo)	Ksh ʃiˈkan, ʃi- ‘chest’ (ZARIQUIEY;; 2011), ʃiká
8355	§384	Chákobo	Ch	peito (prefixo parte do corpo)	1		ʃi-		ʃ i			ʃik	peito (prefixo parte do corpo)	Ch ʃi-, ʃipaˈti ‘pecho’ (ZINGG;; 1998), ʃipatí ‘pecho’
8356	§384	Chákobo	Ch	pecho			ʃipaˈti		ʃ i p a ˈt i		Zingg1998	ʃik	peito (prefixo parte do corpo)	Ch ʃi-, ʃipaˈti ‘pecho’ (ZINGG;; 1998), ʃipatí ‘pecho’
8357	§384	Chákobo	Ch	pecho			ʃipatí		ʃ i p a t í			ʃik	peito (prefixo parte do corpo)	Ch ʃi-, ʃipaˈti ‘pecho’ (ZINGG;; 1998), ʃipatí ‘pecho’
8368	§384	Korúbo	Ko	peito (prefixo parte do corpo)	1		ʃik-βu		ʃ i k β u			ʃik	peito (prefixo parte do corpo)	Ko ʃik-βu
8369	§384	Matís	Mt	pêlo peitoral			ʃiʂakete		ʃ i ʂ a k e t e			ʃik	peito (prefixo parte do corpo)	Mt ʃiʂakete ‘pêlo peitoral’
8370	§384	Mayorúna	My	pecho			ʃik- diadkid		ʃik- diadkid			ʃik	peito (prefixo parte do corpo)	My ʃik- diadkid ‘pecho’
8371	§385	Proto-Panoan	Proto	esp. de planta		0	ʃiko[n]		ʃ i k o [ n ]		Oliveira2014	ʃiko[n]	esp. de planta	*ʃiko[n] ‘esp. de planta’ :
8372	§385	Kakataibo	Ksh	plátano dulce			ʃikṍ		ʃ i k ṍ			ʃiko[n]	esp. de planta	Ksh ʃikṍ ‘plátano dulce’
8374	§385	Kapanawa	Kp	plátano común			ʃinkon		ʃ i n k o n		Loos1998	ʃiko[n]	esp. de planta	Kp ʃinkon ‘plátano común’ (LOOS; LOOS;; 1998)
8384	§385	Amawáka	A	esp. de planta	1		ʃiɸI		ʃ i   ɸ I			ʃiko[n]	esp. de planta	A ʃiɸI
8385	§385	Kaxinawá	Kn	esp. de planta	1		ʃikuɸ		ʃ i k u ɸ			ʃiko[n]	esp. de planta	Kn ʃikuɸ
8388	§385	Matís	Mt	banana			sinkuin	1	** s i n k ui n			ʃiko[n]	esp. de planta	Mt **sinkuin ‘banana’
8389	§385	Mayorúna	My	variedad de plátano			sinkuin	1	** s i n k ui n			ʃiko[n]	esp. de planta	My **sinkuin ‘variedad de plátano’
8390	§386	Proto-Panoan	Proto	esp. de aranha		0	ʃi[n]a		ʃ i [ n ] a		Oliveira2014	ʃi[n]a	esp. de aranha	*ʃi[n]a ‘esp. de aranha’ :
8392	§386	ShipiboKonibo	SK	esp. de aranha	1		ʃinakoʂo		ʃ i n a k o ʂ o			ʃi[n]a	esp. de aranha	SK ʃinakoʂo
8393	§386	Kapanawa	Kp	esp. de aranha	1		ʃinakoʃo		ʃ i n a k o ʃ o			ʃi[n]a	esp. de aranha	Kp ʃinakoʃo
8399	§386	Sharanáwa	Shar	esp. de aranha	1		ʂinaniɸo		ʂ i n a n i ɸ o			ʃi[n]a	esp. de aranha	Shar ʂinaniɸo, ʂinaniɸoan ‘araña’
8400	§386	Sharanáwa	Shar	araña			ʂinaniɸoan		ʂ i n a n i ɸ oa n			ʃi[n]a	esp. de aranha	Shar ʂinaniɸo, ʂinaniɸoan ‘araña’
8401	§386	Shanenáwa	Shan	lagartixa, verme			ʂɨna		ʂ ɨ n a			ʃi[n]a	esp. de aranha	Shan ʂɨna ‘lagartixa;;  verme’
8404	§386	Amawáka	A	esp. de aranha	1		ʃinaxoko		ʃ i n a x o k o			ʃi[n]a	esp. de aranha	A ʃinaxoko
8405	§386	Kaxinawá	Kn	esp. de aranha	1		ʃinaʃuku		ʃ i n a ʃ u k u			ʃi[n]a	esp. de aranha	Kn ʃinaʃuku
8406	§386	Marináwa	M	esp. de aranha	1		ʃínaniɸo		ʃ í n a n i ɸ o			ʃi[n]a	esp. de aranha	M ʃínaniɸo
8407	§386	Yawanawá	Yaw	aranha			ʃina		ʃ i n a			ʃi[n]a	esp. de aranha	Yaw ʃina ‘aranha’
8411	§387	Proto-Panoan	Proto	pensar		0	sina[n]-		s i n a [ n ]		Oliveira2014	sina[n]-	pensar	*sina[n]- ‘pensar’ :
8412	§387	Kakataibo	Ksh	pensar	1		sinã́-		s i n ã́			sina[n]-	pensar	Ksh sinã́-
8413	§387	ShipiboKonibo	SK	pensar	1		ʃinã́-		ʃ i n ã́			sina[n]-	pensar	SK ʃinã́-
8414	§387	Kapanawa	Kp	pensar	1		ʃinán-		ʃ i n á n			sina[n]-	pensar	Kp ʃinán-
8415	§387	Marúbo	Mar	pensar			ʃiˈnãã 		ʃiˈnãã 		Anonby2010	sina[n]-	pensar	Mar ʃiˈnãã (ANONBY; HOLBROOK;; 2010), ʂinã ‘pensar’ (CESARINO;; 2008)
8416	§387	Marúbo	Mar	pensar			ʂinã		ʂ i n ã		Cesarino2008	sina[n]-	pensar	Mar ʃiˈnãã (ANONBY; HOLBROOK;; 2010), ʂinã ‘pensar’ (CESARINO;; 2008)
8417	§387	Chákobo	Ch	pensar			ʃina-		ʃ i n a		Zingg1998	sina[n]-	pensar	Ch ʃina- ‘pensar’ (ZINGG;; 1998), **ʃoma-
8418	§387	Chákobo	Ch	pensar	1		ʃoma-	1	** ʃ o m a			sina[n]-	pensar	Ch ʃina- ‘pensar’ (ZINGG;; 1998), **ʃoma-
8419	§387	Kaxararí	Kax	pensar			ʃinãhi [ʃinɐˈxi]		ʃinãhi [ʃinɐˈxi]		Lanes2005	sina[n]-	pensar	Kax ʃinãhi [ʃinɐˈxi] ‘pensar’ (LANES;; 2005)
8420	§387	Yamináwa	Yam	pensar			ʃinã-		ʃ i n ã		Faust2002	sina[n]-	pensar	Yam ʃinã- ‘pensar’ (FAUST; LOOS;; 2002)
8422	§387	Sharanáwa	Shar	pensar	1		ʃinain		ʃ i n ai n			sina[n]-	pensar	Shar ʃinain, ʃinan ‘pensar;; lamentarse;; acordarse’
8423	§387	Sharanáwa	Shar	pensar, lamentarse, acordarse			ʃinan		ʃ i n a n			sina[n]-	pensar	Shar ʃinain, ʃinan ‘pensar;; lamentarse;; acordarse’
8424	§387	Shanenáwa	Shan	imaginar, pensar			ʂinan		ʂ i n a n			sina[n]-	pensar	Shan ʂinan ‘imaginar;;  pensar’
8425	§387	Katukina	Kat	pensar			ʃinna- nai		ʃinna- nai			sina[n]-	pensar	Kat ʃinna- nai ‘pensar’
8427	§387	Amawáka	A	pensar	1		ʃinã I		ʃinã I			sina[n]-	pensar	A ʃinã I
8428	§387	Kaxinawá	Kn	pensar	1		ʃinã-		ʃ i n ã			sina[n]-	pensar	Kn ʃinã-
8429	§387	Marináwa	M	pensar	1		ʃínã-		ʃ í n ã			sina[n]-	pensar	M ʃínã-
8430	§387	Yawanawá	Yaw	pensamento			ʃinan		ʃ i n a n			sina[n]-	pensar	Yaw ʃinan ‘pensamento’
8432	§387	Matís	Mt	pensar			sinankin		s i n a n k i n			sina[n]-	pensar	Mt sinankin ‘pensar’
8433	§387	Mayorúna	My	alma de un chamán, abilidad de caza, punteria, fuerza y valor que puede ser pasado de un hombre a otro soplando tabaco o poniendole veneno de sapo en el brazo o pecho			sinan-		s i n a n			sina[n]-	pensar	My sinan- ‘alma de un chamán;; abilidad de caza;; punteria;; fuerza y valor que puede ser pasado de un hombre a otro soplando tabaco o poniendole veneno de sapo en el brazo o pecho’
8434	§388	Proto-Panoan	Proto	esp. de macaco		0	ʃiro		ʃ i r o		Oliveira2014	ʃiro	esp. de macaco	*ʃiro ‘esp. de macaco’ :
8436	§388	ShipiboKonibo	SK	esp. de macaco	1		ʃino		ʃ i n o			ʃiro	esp. de macaco	SK ʃino
8437	§388	Kapanawa	Kp	esp. de macaco	1		ʃino		ʃ i n o			ʃiro	esp. de macaco	Kp ʃino
8438	§388	Marúbo	Mar	macaco prego			ʂino		ʂ i n o		Cesarino2008	ʃiro	esp. de macaco	Mar ʂino ‘macaco prego’ (CESARINO;; 2008)
8439	§388	Chákobo	Ch	esp. de macaco	1		ʃino		ʃ i n o			ʃiro	esp. de macaco	Ch ʃino
8440	§388	Kaxararí	Kax	macaco			ʃilua [ʃiluˈa]		ʃilua [ʃiluˈa]		Valenzuela2012	ʃiro	esp. de macaco	Kax ʃilua [ʃiluˈa] ‘macaco’ (VALENZUELA; OLIVEIRA;; 2012)
8442	§388	Chanináwa	Chan	mono			ʃido		ʃ i d o			ʃiro	esp. de macaco	Chan ʃido ‘mono’
8443	§388	Sharanáwa	Shar	esp. de macaco	1		ʃino		ʃ i n o			ʃiro	esp. de macaco	Shar ʃino, ʃinon ‘esp. de mono’
8444	§388	Sharanáwa	Shar	esp. de mono			ʃinon		ʃ i n o n			ʃiro	esp. de macaco	Shar ʃino, ʃinon ‘esp. de mono’
8445	§388	Shanenáwa	Shan	macaco			ʂinu		ʂ i n u			ʃiro	esp. de macaco	Shan ʂinu ‘macaco’
8446	§388	Katukina	Kat	macaco			ʃinu [ʃĩˈoʔ]		ʃinu [ʃĩˈoʔ]		Barros1987	ʃiro	esp. de macaco	Kat ʃinu [ʃĩˈoʔ] ‘macaco’ (BARROS;; 1987)
8447	§388	Poyanáwa	Poy	macaco prego			ʃi᷈du		ʃ i᷈ d u			ʃiro	esp. de macaco	Poy ʃi᷈du ‘macaco prego’
8448	§388	Amawáka	A	esp. de macaco	1		ʃinó I		ʃinó I			ʃiro	esp. de macaco	A ʃinó I
8449	§388	Kaxinawá	Kn	esp. de macaco	1		ʃinu		ʃ i n u			ʃiro	esp. de macaco	Kn ʃinu
8450	§388	Marináwa	M	esp. de macaco	1		ʃino		ʃ i n o			ʃiro	esp. de macaco	M ʃino
8451	§388	Yawanawá	Yaw	macaco (genérico)			ʃinu		ʃ i n u			ʃiro	esp. de macaco	Yaw ʃinu ‘macaco (genérico)’
8455	§389	Proto-Panoan	Proto	pium (esp.demosca)		0	ʃio		ʃ io		Oliveira2014	ʃio	pium (esp.demosca)	*ʃio ‘pium (esp.demosca)’ :
8457	§389	ShipiboKonibo	SK	pium (esp.demosca)	1		ʃio		ʃ io			ʃio	pium (esp.demosca)	SK ʃio
8458	§389	Kapanawa	Kp	pium (esp.demosca)	1		ʃio		ʃ io			ʃio	pium (esp.demosca)	Kp ʃio
8460	§389	Chákobo	Ch	marigüi			ʃio		ʃ io		Zingg1998	ʃio	pium (esp.demosca)	Ch ʃio ‘marigüi’ (ZINGG;; 1998)
8464	§389	Sharanáwa	Shar	pium (esp.demosca)	1		ʃio		ʃ io			ʃio	pium (esp.demosca)	Shar ʃio, ʃion ‘mosca’
8465	§389	Sharanáwa	Shar	mosca			ʃion		ʃ io n			ʃio	pium (esp.demosca)	Shar ʃio, ʃion ‘mosca’
8466	§389	Shanenáwa	Shan	pium			ʂiu		ʂ iu			ʃio	pium (esp.demosca)	Shan ʂiu ‘pium’
8467	§389	Katukina	Kat	pium (esp.demosca)	1		ʃiu		ʃ iu			ʃio	pium (esp.demosca)	Kat ʃiu
8468	§389	Poyanáwa	Poy	pium			ʃiw		ʃ i w			ʃio	pium (esp.demosca)	Poy ʃiw ‘pium’
8469	§389	Amawáka	A	pium (esp.demosca)	1		ʃiyó I		ʃiyó I			ʃio	pium (esp.demosca)	A ʃiyó I
8470	§389	Kaxinawá	Kn	pium (esp.demosca)	1		ʃiu		ʃ iu			ʃio	pium (esp.demosca)	Kn ʃiu
8474	§389	Matís	Mt	pium			siwa	1	** s i w a			ʃio	pium (esp.demosca)	Mt **siwa ‘pium’
8476	§390	Proto-Panoan	Proto	macaco sagui		0	sipi		s i p i		Oliveira2014	sipi	macaco sagui	*sipi ‘macaco sagui’ :
8477	§390	Kakataibo	Ksh	macaco sagui	1		ʔipi	1	** ʔ i p i			sipi	macaco sagui	Ksh **ʔipi, **ʔiʃpi
8478	§390	Kakataibo	Ksh	macaco sagui	1		ʔiʃpi	1	** ʔ i ʃ p i			sipi	macaco sagui	Ksh **ʔipi, **ʔiʃpi
8479	§390	ShipiboKonibo	SK	macaco sagui	1		ʃipi		ʃ i p i			sipi	macaco sagui	SK ʃipi
8480	§390	Kapanawa	Kp	macaco sagui	1		ʃipi		ʃ i p i			sipi	macaco sagui	Kp ʃipi
8483	§390	Kaxararí	Kax	macaco sagui			ʃipi [ʃiˈpi]		ʃipi [ʃiˈpi]			sipi	macaco sagui	Kax ʃipi [ʃiˈpi] ‘macaco sagui’
8486	§390	Sharanáwa	Shar	macaco sagui	1		ʃipi		ʃ i p i			sipi	macaco sagui	Shar ʃipi, ʃipin ‘pichico (esp. de mono)
8487	§390	Sharanáwa	Shar	pichico (esp. de mono)			ʃipin		ʃ i p i n			sipi	macaco sagui	Shar ʃipi, ʃipin ‘pichico (esp. de mono)
8489	§390	Katukina	Kat	macaco pequeño, suim			tʃipi		t ʃ i p i			sipi	macaco sagui	Kat tʃipi ‘macaco pequeño;;  suim’
8490	§390	Poyanáwa	Poy	macaco soim			ʃipi		ʃ i p i			sipi	macaco sagui	Poy ʃipi ‘macaco soim’
8491	§390	Amawáka	A	macaco sagui	1		ʃipi II		ʃipi II			sipi	macaco sagui	A ʃipi II
8492	§390	Kaxinawá	Kn	macaco sagui	1		ʃipi		ʃ i p i			sipi	macaco sagui	Kn ʃipi
8493	§390	Marináwa	M	macaco sagui	1		ʃípí		ʃ í p í			sipi	macaco sagui	M ʃípí
8494	§390	Yawanawá	Yaw	macaco soim			ʃipi		ʃ i p i			sipi	macaco sagui	Yaw ʃipi ‘macaco soim’
8496	§390	Matís	Mt	esp. de macaco			sipi		s i p i			sipi	macaco sagui	Mt sipi ‘esp. de macaco’
8497	§390	Mayorúna	My	tipo de mono pequeño			sipi		s i p i			sipi	macaco sagui	My sipi ‘tipo de mono pequeño’
8498	§391	Proto-Panoan	Proto	claridade		0	ʂaʔβak		ʂ a ʔ β a k		Oliveira2014	ʂaʔβak	claridade	*ʂaʔβak ‘claridade’ :
8499	§391	Kakataibo	Ksh	despejo, claro			ʂaβá		ʂ a β á			ʂaʔβak	claridade	Ksh ʂaβá ‘despejo;;  claro’
8500	§391	ShipiboKonibo	SK	ancho, espacio aberto			ʃaβá		ʃ a β á			ʂaʔβak	claridade	SK ʃaβá ‘ancho;;  espacio aberto’
8501	§391	Kapanawa	Kp	vacío			ʂaʔβá		ʂ a ʔ β á			ʂaʔβak	claridade	Kp ʂaʔβá ‘vacío’
8502	§391	Marúbo	Mar	amanhã			ˈʃava		ˈʃ a v a			ʂaʔβak	claridade	Mar ˈʃava ‘amanhã’
8503	§391	Chákobo	Ch	despejo, día			ʂaβáka		ʂ a β á k a			ʂaʔβak	claridade	Ch ʂaβáka ‘despejo;;  día’
8507	§391	Sharanáwa	Shar	claridade	1		ʂaɸa		ʂ a ɸ a			ʂaʔβak	claridade	Shar ʂaɸa, ʂaɸan ‘día;;  luz’
8508	§391	Sharanáwa	Shar	día, luz			ʂaɸan		ʂ a ɸ a n			ʂaʔβak	claridade	Shar ʂaɸa, ʂaɸan ‘día;;  luz’
8509	§391	Shanenáwa	Shan	dia			ʂawa		ʂ a w a			ʂaʔβak	claridade	Shan ʂawa ‘dia’, ʂawamasta ‘cedinho’
8510	§391	Shanenáwa	Shan	cedinho			ʂawamasta		ʂ a w a m a s t a			ʂaʔβak	claridade	Shan ʂawa ‘dia’, ʂawamasta ‘cedinho’
8511	§391	Katukina	Kat	lugar			ʂaβa		ʂ a β a			ʂaʔβak	claridade	Kat ʂaβa ‘lugar’, ʂaβa-ma ‘amanhã’ (CESARINO;; 2008)
8512	§391	Katukina	Kat	amanhã			ʂaβa-ma		ʂ a β a m a		Cesarino2008	ʂaʔβak	claridade	Kat ʂaβa ‘lugar’, ʂaβa-ma ‘amanhã’ (CESARINO;; 2008)
8514	§391	Amawáka	A	vacío, hueco			xawã II		xawã II			ʂaʔβak	claridade	A xawã II ‘vacío;;  hueco’
8515	§391	Kaxinawá	Kn	claro, despejo, claridad			ʂaβa		ʂ a β a			ʂaʔβak	claridade	Kn ʂaβa ‘claro;; despejo;;  claridad’
8516	§391	Marináwa	M	día			ʂaɸã		ʂ a ɸ ã			ʂaʔβak	claridade	M ʂaɸã ‘día’
8517	§391	Yawanawá	Yaw	dia			ʃaβa		ʃ a β a			ʂaʔβak	claridade	Yaw ʃaβa ‘dia’
8520	§391	Mayorúna	My	nombre de hombre			ʂaβak	1	** ʂ a β a k			ʂaʔβak	claridade	My **ʂaβak ‘nombre de hombre’
8521	§392	Proto-Panoan	Proto	tamanduá		0	ʂaʔɨ		ʂ a ʔ ɨ		Oliveira2014	ʂaʔɨ	tamanduá	*ʂaʔɨ ‘tamanduá’ :
8522	§392	Kakataibo	Ksh	nombre de hombre			ʂaɨɔɸ		ʂ aɨɔ ɸ	ver etimologia 403		ʂaʔɨ	tamanduá	Ksh ʂaɨɔɸ(ver etimologia 403)
8523	§392	ShipiboKonibo	SK	tamanduá	1		ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	SK ʂaɨ
8524	§392	Kapanawa	Kp	tamanduá	1		ʂaʔɨ		ʂ a ʔ ɨ			ʂaʔɨ	tamanduá	Kp ʂaʔɨ
8525	§392	Marúbo	Mar	tamanduá			ʃaɨ		ʃ aɨ			ʂaʔɨ	tamanduá	Mar ʃaɨ ‘tamanduá’
8526	§392	Chákobo	Ch	tamanduá	1		ʂaʔɨ		ʂ a ʔ ɨ			ʂaʔɨ	tamanduá	Ch ʂaʔɨ
8530	§392	Sharanáwa	Shar	tamanduá	1		ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	Shar ʂaɨ, ʂaɨn ‘oso hormiguero’
8531	§392	Sharanáwa	Shar	oso hormiguero			ʂaɨn		ʂ aɨ n			ʂaʔɨ	tamanduá	Shar ʂaɨ, ʂaɨn ‘oso hormiguero’
8532	§392	Shanenáwa	Shan	tamanduá			saɨ		s aɨ			ʂaʔɨ	tamanduá	Shan saɨ ‘tamanduá’
8533	§392	Katukina	Kat	tamanduá	1		ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	Kat ʂaɨ
8534	§392	Amawáka	A	tamanduá	1		xaʔɨ II		xaʔɨ II			ʂaʔɨ	tamanduá	A xaʔɨ II
8535	§392	Kaxinawá	Kn	tamanduá	1		ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	Kn ʂaɨ
8536	§392	Marináwa	M	tamanduá	1		ʂaɨ́́		ʂ aɨ́́			ʂaʔɨ	tamanduá	M ʂaɨ́́
8537	§392	Poyanáwa	Poy	tatu bandeira			hay		h ay			ʂaʔɨ	tamanduá	Poy hay ‘tatu bandeira’
8538	§392	Yawanawá	Yaw	tamanduá-bandeira			ʂaɨ [ʂaˈɨ]		ʂaɨ [ʂaˈɨ]		Souza2013	ʂaʔɨ	tamanduá	Yaw ʂaɨ [ʂaˈɨ] ‘tamanduá-bandeira’ (SOUZA;; 2013)
8539	§392	Korúbo	Ko	tamanduá			ʃaɨ		ʃ aɨ			ʂaʔɨ	tamanduá	Ko ʃaɨ ‘tamanduá’
8540	§392	Matís	Mt	tamanduá			ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	Mt ʂaɨ ‘tamanduá’
8541	§392	Korúbo	Ko	tamanduá			ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	Ko ʂaɨ ‘tamanduá’
8542	§392	Mayorúna	My	gran oso hormiguero			ʂaɨ		ʂ aɨ			ʂaʔɨ	tamanduá	My ʂaɨ ‘gran oso hormiguero’
8543	§393	Proto-Panoan	Proto	cortar		0	ʂaʔtɨ-		ʂ a ʔ t ɨ		Oliveira2014	ʂaʔtɨ-	cortar	*ʂaʔtɨ- ‘cortar’ :
8544	§393	Kakataibo	Ksh	rebanar, cortar			ʂatɨ-ti		ʂ a t ɨ t i		Shell1987	ʂaʔtɨ-	cortar	Ksh ʂatɨ-ti ‘rebanar;;  cortar’ (SHELL;; 1987)
8545	§393	ShipiboKonibo	SK	cortar	1		ʂatɨ-		ʂ a t ɨ			ʂaʔtɨ-	cortar	SK ʂatɨ-
8546	§393	Kapanawa	Kp	cortar	1		ʂaʔtɨ-		ʂ a ʔ t ɨ			ʂaʔtɨ-	cortar	Kp ʂaʔtɨ-
8547	§393	Marúbo	Mar	cortar			ʃatɨ- [ˈʃātɯ̆] 		ʃatɨ- [ˈʃātɯ̆] 		Costa1992	ʂaʔtɨ-	cortar	Mar ʃatɨ- [ˈʃātɯ̆] (COSTA;; 1992)
8550	§393	Yamináwa	Yam	cortar			ʂatɨ		ʂ a t ɨ		Faust2002	ʂaʔtɨ-	cortar	Yam ʂatɨ ‘cortar’ (FAUST; LOOS;; 2002)
8551	§393	Chanináwa	Chan	cortar	1		ʃatɨ		ʃ a t ɨ			ʂaʔtɨ-	cortar	Chan ʃatɨ
8552	§393	Sharanáwa	Shar	cortar	1		ʂatɨi		ʂ a t ɨi			ʂaʔtɨ-	cortar	Shar ʂatɨi, ʂatɨa ‘cortar;;  trozar’
8553	§393	Sharanáwa	Shar	cortar, trozar			ʂatɨa		ʂ a t ɨa			ʂaʔtɨ-	cortar	Shar ʂatɨi, ʂatɨa ‘cortar;;  trozar’
8554	§393	Shanenáwa	Shan	cortar			ʂatɨ		ʂ a t ɨ			ʂaʔtɨ-	cortar	Shan ʂatɨ ‘cortar’
8555	§393	Katukina	Kat	cortar			ʃati-ai		ʃ a t i ai			ʂaʔtɨ-	cortar	Kat ʃati-ai ‘cortar’
8557	§393	Amawáka	A	cortar	1		xatɨ- II		xatɨ- II			ʂaʔtɨ-	cortar	A xatɨ- II
8558	§393	Kaxinawá	Kn	cortar	1		ʂatɨ-		ʂ a t ɨ			ʂaʔtɨ-	cortar	Kn ʂatɨ-
8559	§393	Marináwa	M	cortar	1		ʂatɨ-		ʂ a t ɨ			ʂaʔtɨ-	cortar	M ʂatɨ-
8560	§393	Yawanawá	Yaw	cortar			ʃatɨ-		ʃ a t ɨ			ʂaʔtɨ-	cortar	Yaw ʃatɨ- ‘cortar’
8564	§394	Proto-Panoan	Proto	bocejar		0	ʂaβa-		ʂ a β a		Oliveira2014	ʂaβa-	bocejar	*ʂaβa- ‘bocejar’ :
8565	§394	Kakataibo	Ksh	bocejar	1		ʂaβa-		ʂ a β a			ʂaβa-	bocejar	Ksh ʂaβa-
8566	§394	ShipiboKonibo	SK	bocejar	1		ʂaβa-		ʂ a β a			ʂaβa-	bocejar	SK ʂaβa-
8567	§394	Kapanawa	Kp	bocejar	1		ʂaβa-		ʂ a β a			ʂaβa-	bocejar	Kp ʂaβa-
8573	§394	Sharanáwa	Shar	bocejar	1		ʂaɸain		ʂ a ɸ ai n			ʂaβa-	bocejar	Shar ʂaɸain, ʂaɸaan ‘bostezar’
8574	§394	Sharanáwa	Shar	bostezar			ʂaɸaan		ʂ a ɸ aa n			ʂaβa-	bocejar	Shar ʂaɸain, ʂaɸaan ‘bostezar’
8578	§394	Amawáka	A	bocejar	1		xawa- II		xawa- II			ʂaβa-	bocejar	A xawa- II
8579	§394	Kaxinawá	Kn	bocejar	1		ʂaβa		ʂ a β a			ʂaβa-	bocejar	Kn ʂaβa , ʂáɸá
8580	§394	Kaxinawá	Kn	bocejar	1		ʂáɸá		ʂ á ɸ á			ʂaβa-	bocejar	Kn ʂaβa , ʂáɸá
8586	§395	Proto-Panoan	Proto	casca de árvore, pele		0	ʂakaCc		ʂ a k a C c		Oliveira2014	ʂakaCc	casca de árvore,  pele	*ʂakaCc ‘casca de árvore;;  pele’ :
8587	§395	Kakataibo	Ksh	casca de árvore, pele	1		ʂaká		ʂ a k á			ʂakaCc	casca de árvore,  pele	Ksh ʂaká
8588	§395	ShipiboKonibo	SK	casca de árvore, pele	1		ʂaká		ʂ a k á			ʂakaCc	casca de árvore,  pele	SK ʂaká
8589	§395	Kapanawa	Kp	casca de árvore, pele	1		ʂaka		ʂ a k a			ʂakaCc	casca de árvore,  pele	Kp ʂaka
