# Wordlist

# DATA
ID	DOCULECT	CONCEPT	CONCEPT IN SOURCE	TOKENS	FORM	VARIANTS	COMMENT	SOURCE	COGID	UNCERTAIN COGNACY	PROTOSET	ENTRY IN SOURCE	ALIGNMENT
749	Kaxarari	to step		h a m a h i	haˈmahi				392		§45	Kax haˈmahi	- - - - - h a - m - a h i -
750	Chaninawa	to step		r o n o + p ɨ a b a d a	rono_pɨabada				392	1	§45	Chan **rono pɨabada, **rodo pɨamada ‘pisó en la culebra’	r o n o + p ɨ a b - a d a -
751	Chaninawa	to step		r o d o + p ɨ a m a d a	rodo_pɨamada				392	1	§45	Chan **rono pɨabada, **rodo pɨamada ‘pisó en la culebra’	r o d o + p ɨ a m - a d a -
752	Sharanawa	to step		p a i m a i	paimai				392	1	§45	Shar **paimai	- - - - - p a i m - a - i -
753	Amawaka	to step		h á/a m a a k í/i n	hámaakín			Hyde1980	392		§45	A hámaakín ‘pisar’ (HYDE;; 1980), hama- I	- - - - - h á/a - m a a k í/i n
754	Amawaka	to step		h a m a	hama-_I				392		§45	A hámaakín ‘pisar’ (HYDE;; 1980), hama- I	- - - - - h a - m - - - a -
755	Kaxinawa	to step		h a m a	hama-				392		§45	Kn hama- ‘empujar;; golpear con el pie’	- - - - - h a - m - - - a -
756	Matis	to step		a m a k	amak				392		§45	Mt amak ‘pisar;;  amassar’	- - - - - - a - m - a k - -
#
2319	Proto-Panoan	to string together		kʷ ɨ o n|r/n	kwɨo[n]-			Oliveira2014	64		§156	*kwɨo[n]- ‘ensartar’ :	kʷ ɨ o - n|r/n - - - - -
2320	Kakataibo	to string together		kʷ ɨ ṍ	kwɨṍ				64		§156	Ksh kwɨṍ	kʷ ɨ - - - ṍ - - - -
2321	ShipiboKonibo	to string together		k ɨ ṍ/õ	kɨṍ-				64		§156	SK kɨṍ-	k ɨ - - - ṍ/õ - - - -
2322	Kapanawa	to string together		k ɨ o n + k i n	kɨon-kin			Loos1998	64		§156	Kp kɨon-kin ‘ensartar pescado’ (LOOS; LOOS;; 1998)	k ɨ o - n - + k i n
2323	Marubo	to string together		k ɨ w ã	kɨwã			Cesarino2008	64		§156	Mar kɨwã ‘lâmina’ (CESARINO;; 2008)	k ɨ - - w ã - - - -
2324	Chakobo	to string together		k ɨ w ɨ	kɨwɨ				64		§156	Ch kɨwɨ ‘ensartar pescado’	k ɨ - - w ɨ - - - -
2325	Sharanawa	to string together		k ɨ o i n	kɨoin				64		§156	Shar kɨoin, kɨoan ‘ensartar’, kɨon ‘adorno para el labio’	k ɨ o i n - - - - -
2326	Sharanawa	to string together		k ɨ o a n	kɨoan				64		§156	Shar kɨoin, kɨoan ‘ensartar’, kɨon ‘adorno para el labio’	k ɨ o a n - - - - -
2327	Sharanawa	to string together		k ɨ o n	kɨon				64		§156	Shar kɨoin, kɨoan ‘ensartar’, kɨon ‘adorno para el labio’	k ɨ o - n - - - - -
2328	Amawaka	to string together		k ɨ õ	kɨõ-				64		§156	A kɨõ-	k ɨ - - - õ - - - -
2329	Kaxinawa	to string together		k ɨ ũ	kɨũ-				64		§156	Kn kɨũ-	k ɨ - - - ũ - - - -
2330	Marinawa	to string together		k ɨ̃ ɨ w ã	kɨ̃ɨwã				64		§156	M kɨ̃ɨwã	k ɨ̃ ɨ - w ã - - - -
2331	Matis	to string together		k u n + k i n	kun-kin				64		§156	Mt kun-kin ‘ato de passar o fio dentro de um orifício’	k u - - n - + k i n
2332	Mayoruna	to string together		a n + k u n	an-kun				64		§156	My an-kun	- a - - n - + k u n
#
686	Proto-Panoan	to suck		ʔ o j o	ʔoyo-			Oliveira2014	348		§41	*ʔoyo- ‘chupar;;  sugar’	ʔ o - j o - - - -
687	Kakataibo	to suck		ʔ o o k a	ʔooka-				348		§41	Ksh ʔooka-	ʔ o o k a - - - -
688	ShipiboKonibo	to suck		ʔ o j o	ʔoyo-				348		§41	SK ʔoyo-	ʔ o - j o - - - -
689	Kapanawa	to suck		ʔ o j o	ʔoyo-				348		§41	Kp ʔoyo-	ʔ o - j o - - - -
690	Marubo	to suck		o j o	oyo			Cesarino2008	348		§41	Mar oyo (CESARINO;; 2008)	- o - j o - - - -
691	Amawaka	to suck		ʔ ó/o j o + k í/i n	ʔóyo-kín			Hyde1980	348		§41	A ʔóyo-kín ‘chupar’ (HYDE;; 1980), oyo-	ʔ ó/o - j o + k í/i n
692	Amawaka	to suck		o j o	oyo-				348		§41	A ʔóyo-kín ‘chupar’ (HYDE;; 1980), oyo-	- o - j o - - - -
693	Kaxinawa	to suck		u j u	uyu-				348		§41	Kn uyu-	- u - j u - - - -
694	Marinawa	to suck		ó/o j o	óyo-				348		§41	M óyo- ‘chupar’	- ó/o - j o - - - -
696	Kakataibo	to suck		a	a			Shell1987	359		§42	Ksh a (SHELL;; 1987)	- a - - - -
2876	Kapanawa	to suck		k o k o + k i n	koko-kin			Loos1998	106		§192	Kp koko-kin ‘chupar’ (LOOS; LOOS;; 1998)	k o - k o - - - + k i n -
2879	Shanenawa	to suck		k u k u	kuku				106		§192	Shan kuku ‘chupar’	k u - k u - - - - - - - -
2880	Katukina	to suck		k u k u + a i	kuku-ai				106		§192	Kat kuku-ai ‘chupar’	k u - k u - - - + - a - i
2881	Poyanawa	to suck		k u k u	kuku				106		§192	Poy kuku ‘chupar’	k u - k u - - - - - - - -
2884	Yawanawa	to suck		k u k u	kuku-				106		§192	Yaw kuku- ‘chupar’	k u - k u - - - - - - - -
#
5833	Marubo	to swallow		ʃ ɨ a	ʃɨa			Cesarino2008	343		§405	Mar ʃɨa ‘engolir’ (CESARINO;; 2008)	ʃ ɨ - - a - - - - -
5835	Yaminawa	to swallow		ʂ ɨ a + k ĩ	ʂɨa-kĩ				343		§405	Yam ʂɨa-kĩ ‘tomar;;  chupar’	ʂ ɨ - - a + k ĩ - -
5838	Shanenawa	to swallow		ʂ i a	ʂia				343		§405	Shan ʂia ‘engolir’	ʂ i - - a - - - - -
5839	Katukina	to swallow		ʃ i a + a i	ʃia-ai				343		§405	Kat ʃia-ai ‘engolir’	ʃ i - - a + - a i -
5841	Kaxinawa	to swallow		ʂ ɨ a	ʂɨa-				343		§405	Kn ʂɨa- ‘tragar;;  beber’	ʂ ɨ - - a - - - - -
5844	Yawanawa	to swallow		ʃ ɨ	ʃɨ				343		§405	Yaw ʃɨ ‘engolir’	ʃ ɨ - - - - - - - -
5845	Matis	to swallow		ʃ e m a + k i n	ʃema-kin				343		§405	Mt ʃema-kin ‘ter sede’	ʃ e - m a + k i - n
5846	Mayoruna	to swallow		ʂ ɨ m a	ʂɨˈma				343		§405	My ʂɨma [ʂɨˈma] ‘tener sed’	ʂ ɨ - m a - - - - -
#
4059	Proto-Panoan	to sweat		n|r/n i s k a n|r/n	[n]iska[n]-			Oliveira2014	203		§279	*[n]iska[n]- ‘suar’ :	n|r/n i s k a - n|r/n
4060	ShipiboKonibo	to sweat		n i s k ã́/ã	niskã́-				203		§279	SK niskã́-	n i s k ã́/ã - -
4061	Kapanawa	to sweat		n i k ã́/ã	nikã́-				203		§279	Kp nikã́-	n i - k ã́/ã - -
4062	Chakobo	to sweat		n i s k a	niska-				203		§279	Ch niska-	n i s k a - -
4063	Sharanawa	to sweat		n i s k a i	niskai				203		§279	Shar niskai, niskaa ‘sudar;;  transpirar’	n i s k a i -
4064	Sharanawa	to sweat		n i s k a a	niskaa				203		§279	Shar niskai, niskaa ‘sudar;;  transpirar’	n i s k a a -
4065	Shanenawa	to sweat		n i s k a	niska				203		§279	Shan niska	n i s k a - -
4066	Amawaka	to sweat		n i s k ã	niskã-		II		203		§279	A niskã- II	n i s k ã - -
4067	Kaxinawa	to sweat		n i s k ã	niskã				203		§279	Kn niskã	n i s k ã - -
4068	Marinawa	to sweat		n í/i s k ã i	nískãi-				203		§279	M nískãi-	n í/i s k ã i -
4069	Yawanawa	to sweat		n i s k a n	niskan				203		§279	Yaw niskan	n i s k a - n
4070	Matis	to sweat		n i ʈʂ a n	nitʂan				203	1	§279	Mt **nitʂan ‘suor’	n i - ʈʂ a - n
4071	Mayoruna	to sweat		i tʃ a k	iˈtʃak				203	1	§279	My **itʃak [iˈtʃak] ‘sudor;; sudar’	- i - tʃ a - k
#
3047	Proto-Panoan	to sweep		m a ts o	matso-			Oliveira2014	121		§205	*matso- ‘varrer’ :	m a ts o - - - - -
3048	Kakataibo	to sweep		m a ts ó/o	matsó				121		§205	Ksh matsó	m a ts ó/o - - - - -
3049	ShipiboKonibo	to sweep		m a ts ó/o	matsó-				121		§205	SK matsó-	m a ts ó/o - - - - -
3050	Kapanawa	to sweep		m a ts ó/o	matsó-				121		§205	Kp matsó-	m a ts ó/o - - - - -
3051	Chakobo	to sweep		m a ts o	matso				121		§205	Ch matso	m a ts o - - - - -
3052	Yaminawa	to sweep		m ã ts o	mãtso			Faust2002	121		§205	Yam mãtso ‘barrer’ (FAUST; LOOS;; 2002)	m ã ts o - - - - -
3053	Sharanawa	to sweep		m a ts o i n	Matsoin				121		§205	Shar Matsoin, matsoan ‘barrer’	m a ts o i n - - -
3054	Sharanawa	to sweep		m a ts o a n	matsoan				121		§205	Shar Matsoin, matsoan ‘barrer’	m a ts o a n - - -
3055	Shanenawa	to sweep		m a ts u	matsu				121		§205	Shan matsu ‘varrer’	m a ts - u - - - -
3056	Katukina	to sweep		m a ts u + t i	matsu-ti				121		§205	Kat matsu-ti ‘vassoura’	m a ts - u - + t i
3057	Amawaka	to sweep		m a ts o o	matsoo-_I				121		§205	A matsoo- I	m a ts o o - - - -
3058	Kaxinawa	to sweep		m a ts u	matsu-				121		§205	Kn matsu-	m a ts - u - - - -
3059	Marinawa	to sweep		m á/a ts õ	mátsõ-				121		§205	M mátsõ-	m á/a ts õ - - - - -
3060	Yawanawa	to sweep		m a ts u + t i	matsu-ti				121		§205	Yaw matsu-ti ‘vassoura’	m a ts - u - + t i
6768	Proto-Panoan	to sweep		w a s	was			Oliveira2014	418		§473	*was ‘varrer;;  ciscar’ :	w a s - - - - - -
6769	Kakataibo	to sweep		β a s ã́/ã	βasã́-				418		§473	Ksh βasã́- ‘rascar como lo hace la gallina’	β a s - ã́/ã - - - -
6770	ShipiboKonibo	to sweep		w a s ã́/ã	wasã́-				418		§473	SK wasã́- ‘frotar’	w a s - ã́/ã - - - -
6771	Kapanawa	to sweep		w a s a + k i n	wasa-kin			Loos1998	418		§473	Kp wasa-kin ‘barrer;;  limpiar’ (LOOS; LOOS;; 1998)	w a s - a + k i n
6772	Chakobo	to sweep		w a s i a	wasia			Zingg1998	418	1	§473	Ch **wasia ‘barrer’ (ZINGG;; 1998)	w a s i a - - - -
6773	Amawaka	to sweep		w a s a	wasa-		II		418		§473	A wasa- II ‘suavizar (la tierra);;  rastrillar’	w a s - a - - - -
6774	Kaxinawa	to sweep		b a s ã	basã-				418		§473	Kn basã- ‘hozar;; como lo hace el cerdo;; escarbar;; como lo hace el perro’	b a s - ã - - - -
6775	Marinawa	to sweep		ɸ á/a s ã	ɸásã-				418		§473	M ɸásã-	ɸ á/a s - ã - - - -
6776	Korubo	to sweep		β e s k a	βeska				418		§473	Ko βeska ‘varrer’	β e s k a - - - -
6777	Matis	to sweep		b e s k a + k i n	beska-kin				418		§473	Mt beska-kin ‘varrer’	b e s k a + k i n
6778	Mayoruna	to sweep		b e s k a	besˈka				418		§473	My beska [besˈka] ‘barrer’	b e s k a - - - -
#
4195	Proto-Panoan	to swim		n|r/n o n a	[n]on[a]-			Oliveira2014	217		§291	*[n]on[a]- ‘nadar’ :	n|r/n o n - a - - - - - -
4197	ShipiboKonibo	to swim		n o n o	nono				217		§291	SK nono	n o n - o - - - - - -
4198	Kapanawa	to swim		n o n a	nona-				217		§291	Kp nona-	n o n - a - - - - - -
4199	Marubo	to swim		n u n a	ˈnuna			Anonby2010	217		§291	Mar ˈnuna ‘nadar’ (ANONBY; HOLBROOK;; 2010)	n u n - a - - - - - -
4200	Chakobo	to swim		n o n o	nono-			Zingg1998	217		§291	Ch nono- ‘nadar;;  flotar’ (ZINGG;; 1998)	n o n - o - - - - - -
4201	Yaminawa	to swim		n o n o	nono				217		§291	Yam nono ‘flotar’	n o n - o - - - - - -
4202	Sharanawa	to swim		n o n o i	nonoi				217		§291	Shar nonoi, nonoa ‘flotar;;  estar flojo’	n o n - o - i - - - -
4203	Sharanawa	to swim		n o n o a	nonoa				217		§291	Shar nonoi, nonoa ‘flotar;;  estar flojo’	n o n - o - a - - - -
4204	Shanenawa	to swim		n u n u	nunu				217		§291	Shan nunu ‘boiar’	n u n - u - - - - - -
4205	Katukina	to swim		n u n a + a i	nuna-ai				217		§291	Kat nuna-ai ‘nadar’	n u n - a - - + - a i
4207	Kaxinawa	to swim		n u n a	nuna-				217		§291	Kn nuna-	n u n - a - - - - - -
4208	Yawanawa	to swim		n u n u	nuˈnu			Souza2013	217		§291	Yaw nunu [nuˈnu] ‘boiar’ (SOUZA;; 2013)	n u n - u - - - - - -
4209	Korubo	to swim		n u n	nun-				217		§291	Ko nun- ‘nadar’	n u n - - - - - - - -
4210	Matis	to swim		n u n k i n	nunkin				217		§291	Mt nunkin ‘nadar’	n u n k i n - - - - -
4211	Mayoruna	to swim		n u a d	nuad		(A forma nuna de Kn não aparece no dicionário de Montag, apenas nono		217	1	§291	My **nuad ‘flotar’ (A forma nuna de Kn não aparece no dicionário de Montag;; apenas nono)	n u - - a d - - - - -
4212	Proto-Panoan	to swim		n o n o	nono-			Oliveira2014	218		§292	*nono- ‘nadar’ :	n o n o
4213	Kakataibo	to swim		m ɨ ɲ o	mɨño-				218	1	§292	Ksh **mɨño- ‘nadar’	m ɨ ɲ o
4214	ShipiboKonibo	to swim		n o n o	nono-				218		§292	SK nono- ‘nadar’	n o n o
4215	Chakobo	to swim		n o n o	nono-				218		§292	Ch nono- ‘nadar’	n o n o
4216	Kaxinawa	to swim		n o n o	nono-				218		§292	Kn nono-	n o n o
4217	Marinawa	to swim		n ó/o n o	nóno				218		§292	M nóno ‘flotar’	n ó/o n o
#
5511	Matis	to think		s i n a n + k i n	sinan-kin				316		§381	Mt sinan-kin ‘pensar’	s i n a n - - + k i n
5567	Proto-Panoan	to think		s i n a n|r/n	sina[n]-			Oliveira2014	322		§387	*sina[n]- ‘pensar’ :	s i n a - - - n|r/n - - - - -
5568	Kakataibo	to think		s i n ã́/ã	sinã́-				322		§387	Ksh sinã́-	s i - - - - - n ã́/ã - - - -
5569	ShipiboKonibo	to think		ʃ i n ã́/ã	ʃinã́-				322		§387	SK ʃinã́-	ʃ i - - - - - n ã́/ã - - - -
5570	Kapanawa	to think		ʃ i n á/a n	ʃinán-				322		§387	Kp ʃinán-	ʃ i n á/a - - - n - - - - -
5571	Marubo	to think		ʃ i n ã ã	ʃiˈnãã			Anonby2010	322		§387	Mar ʃiˈnãã (ANONBY; HOLBROOK;; 2010), ʂinã ‘pensar’ (CESARINO;; 2008)	ʃ i n ã - - - - ã - - - -
5572	Marubo	to think		ʂ i n ã	ʂinã			Cesarino2008	322		§387	Mar ʃiˈnãã (ANONBY; HOLBROOK;; 2010), ʂinã ‘pensar’ (CESARINO;; 2008)	ʂ i - - - - - n ã - - - -
5573	Chakobo	to think		ʃ i n a	ʃina-			Zingg1998	322		§387	Ch ʃina- ‘pensar’ (ZINGG;; 1998), **ʃoma-	ʃ i - - - - - n a - - - -
5574	Chakobo	to think		ʃ o m a	ʃoma-				322	1	§387	Ch ʃina- ‘pensar’ (ZINGG;; 1998), **ʃoma-	ʃ o - - - - - m a - - - -
5575	Kaxarari	to think		ʃ i n ɐ x i	ʃinɐˈxi			Lanes2005	322		§387	Kax ʃinãhi [ʃinɐˈxi] ‘pensar’ (LANES;; 2005)	ʃ i n ɐ - x - - i - - - -
5576	Yaminawa	to think		ʃ i n ã	ʃinã-			Faust2002	322		§387	Yam ʃinã- ‘pensar’ (FAUST; LOOS;; 2002)	ʃ i - - - - - n ã - - - -
5577	Sharanawa	to think		ʃ i n a i n	ʃinain				322		§387	Shar ʃinain, ʃinan ‘pensar;; lamentarse;; acordarse’	ʃ i n a - - i n - - - - -
5578	Sharanawa	to think		ʃ i n a n	ʃinan				322		§387	Shar ʃinain, ʃinan ‘pensar;; lamentarse;; acordarse’	ʃ i n a - - - n - - - - -
5579	Shanenawa	to think		ʂ i n a n	ʂinan				322		§387	Shan ʂinan ‘imaginar;;  pensar’	ʂ i n a - - - n - - - - -
5580	Katukina	to think		ʃ i n n a + n a i	ʃinna-_nai				322		§387	Kat ʃinna- nai ‘pensar’	ʃ i n - - - - n a + n a i
5581	Amawaka	to think		ʃ i n ã	ʃinã_I				322		§387	A ʃinã I	ʃ i - - - - - n ã - - - -
5582	Kaxinawa	to think		ʃ i n ã	ʃinã-				322		§387	Kn ʃinã-	ʃ i - - - - - n ã - - - -
5583	Marinawa	to think		ʃ í/i n ã	ʃínã-				322		§387	M ʃínã-	ʃ í/i - - - - - n ã - - - -
5584	Yawanawa	to think		ʃ i n a n	ʃinan				322		§387	Yaw ʃinan ‘pensamento’	ʃ i n a - - - n - - - - -
5585	Matis	to think		s i n a n k i n	sinankin				322		§387	Mt sinankin ‘pensar’	s i n a n k i n - - - - -
5586	Mayoruna	to think		s i n a n	sinan-				322		§387	My sinan- ‘alma de un chamán;; abilidad de caza;; punteria;; fuerza y valor que puede ser pasado de un hombre a otro soplando tabaco o poniendole veneno de sapo en el brazo o pecho’	s i n a - - - n - - - - -
#
5847	Proto-Panoan	to thresh the corn		ʂ ɨ ʔ m ɨ	ʂɨʔmɨ-			Oliveira2014	344		§406	*ʂɨʔmɨ- ‘debulhar o milho’ :	ʂ ɨ - - - - ʔ - m - ɨ
5848	Kakataibo	to thresh the corn		ʂ ɨ m ɨ	ʂɨmɨ-				344		§406	Ksh ʂɨmɨ-	ʂ ɨ - - - - - - m - ɨ
5849	ShipiboKonibo	to thresh the corn		ʂ ɨ m ɨ	ʂɨmɨ-				344		§406	SK ʂɨmɨ-	ʂ ɨ - - - - - - m - ɨ
5850	Kapanawa	to thresh the corn		ʂ ɨ ʔ m ɨ	ʂɨʔmɨ-				344		§406	Kp ʂɨʔmɨ-	ʂ ɨ - - - - ʔ - m - ɨ
5851	Amawaka	to thresh the corn		x ɨ m ɨ	xɨmɨ-		II		344		§406	A xɨmɨ- II	x ɨ - - - - - - m - ɨ
5852	Kaxinawa	to thresh the corn		ʂ ɨ m ɨ	ʂɨmɨ-				344		§406	Kn ʂɨmɨ-	ʂ ɨ - - - - - - m - ɨ
5853	Marinawa	to thresh the corn		ʂ ɨ k i t o ʂ ɨ m ɨ i	ʂɨkitoʂɨmɨi				344		§406	M ʂɨkitoʂɨmɨi	ʂ ɨ k i t o ʂ ɨ m ɨ i
#
3927	Proto-Panoan	to tie		n|r/n ɨ ʂ a	[n]ɨʂa-			Oliveira2014	194		§270	*[n]ɨʂa- ‘amarrar’ :	n|r/n ɨ ʂ - - - a - - -
3928	ShipiboKonibo	to tie		n ɨ ʂ a	nɨʂa-				194		§270	SK nɨʂa-	n ɨ ʂ - - - a - - -
3929	Kapanawa	to tie		n ɨ ʂ a	nɨʂa				194		§270	Kp nɨʂa	n ɨ ʂ - - - a - - -
3930	Marubo	to tie		n ɨ ʃ a	ˈnɨʃa			Anonby2010	194		§270	Mar ˈnɨʃa (ANONBY; HOLBROOK;; 2010)	n ɨ ʃ - - - a - - -
3931	Chakobo	to tie		n ɨ ʂ a	nɨʂa-				194		§270	Ch nɨʂa-	n ɨ ʂ - - - a - - -
3932	Yaminawa	to tie		n ɨ ʂ ɨ	nɨʂɨ			Faust2002	194		§270	Yam nɨʂɨ (FAUST; LOOS;; 2002)	n ɨ ʂ - - - ɨ - - -
3933	Sharanawa	to tie		n ɨ ʂ a i	nɨʂai				194		§270	Shar nɨʂai, nɨʂaa	n ɨ ʂ - a - i - - -
3934	Sharanawa	to tie		n ɨ ʂ a a	nɨʂaa				194		§270	Shar nɨʂai, nɨʂaa	n ɨ ʂ - a - a - - -
3935	Shanenawa	to tie		n ɨ ʂ a	nɨʂa				194		§270	Shan nɨʂa	n ɨ ʂ - - - a - - -
3936	Katukina	to tie		n i ʃ a + a i	niʃa-ai				194		§270	Kat niʃa-ai	n i ʃ - - - a + a i
3937	Amawaka	to tie		n ɨ x a	nɨxa-		II		194		§270	A nɨxa- II	n ɨ x - - - a - - -
3938	Kaxinawa	to tie		n ɨ ʂ a	nɨʂa-				194		§270	Kn nɨʂa-	n ɨ ʂ - - - a - - -
3939	Marinawa	to tie		n ɨ́/ɨ ʂ a	nɨ́́ʂa-				194		§270	M nɨ́́ʂa-	n ɨ́/ɨ ʂ - - - a - - -
3940	Korubo	to tie		n ɨ ʃ	nɨʃ-				194		§270	Ko nɨʃ- ‘amarrar’	n ɨ ʃ - - - - - - -
3941	Matis	to tie		n ɨ ʂ k i n	nɨʂkin				194		§270	Mt nɨʂkin ‘amarrar;;  prender’	n ɨ ʂ k i n - - - -
3942	Mayoruna	to tie		n ɨ ʂ	nɨʂ				194		§270	My nɨʂ ‘atar’	n ɨ ʂ - - - - - - -
#
3446	Proto-Panoan	to touch, to stir with a hand, to grope		m ɨ ʔ ɨ	mɨʔ[ɨ]-			Oliveira2014	155		§235	*mɨʔ[ɨ]- ‘tocar;; mexer com a mão;;  tatear’ :	m ɨ ʔ ɨ -
3447	Kakataibo	to touch, to stir with a hand, to grope		m ɨ ɨ	mɨɨ-				155		§235	Ksh mɨɨ-	m ɨ - ɨ -
3448	ShipiboKonibo	to touch, to stir with a hand, to grope		m ɨ ɨ	mɨɨ-				155		§235	SK mɨɨ- ‘tocar con toda la mano’	m ɨ - ɨ -
3449	Kapanawa	to touch, to stir with a hand, to grope		m ɨ ʔ ɨ	mɨʔɨ-				155		§235	Kp mɨʔɨ-	m ɨ ʔ ɨ -
3450	Chakobo	to touch, to stir with a hand, to grope		m a m ɨ	mamɨ-				155		§235	Ch mamɨ- ‘palpar;;  tocar algo’	m a m ɨ -
3451	Yaminawa	to touch, to stir with a hand, to grope		m ɨ	mɨ				155		§235	Yam mɨ, mɨɨã ‘tocar’ (FAUST; LOOS;; 2012)	m ɨ - - -
3452	Yaminawa	to touch, to stir with a hand, to grope		m ɨ ɨ ã	mɨɨã			Faust2002	155		§235	Yam mɨ, mɨɨã ‘tocar’ (FAUST; LOOS;; 2012)	m ɨ - ɨ ã
3453	Sharanawa	to touch, to stir with a hand, to grope		m ɨ i	mɨi				155		§235	Shar mɨi, mɨa ‘saborear;; probar;; comprobar;;  verificar’	m ɨ - i -
3454	Sharanawa	to touch, to stir with a hand, to grope		m ɨ a	mɨa				155		§235	Shar mɨi, mɨa ‘saborear;; probar;; comprobar;;  verificar’	m ɨ - a -
3455	Amawaka	to touch, to stir with a hand, to grope		m ɨ ʔ ɨ	mɨʔɨ-		II		155		§235	A mɨʔɨ- II ‘golpear;; pelear;;  romper’	m ɨ ʔ ɨ -
3456	Kaxinawa	to touch, to stir with a hand, to grope		m ɨ	mɨ-				155		§235	Kn mɨ-	m ɨ - - -
3457	Marinawa	to touch, to stir with a hand, to grope		m ɨ́/ɨ	mɨ́́-				155		§235	M mɨ́́- ‘tocar;; sentir;;  probar tocando o gustando’	m ɨ́/ɨ - - -
3458	Yawanawa	to touch, to stir with a hand, to grope		m ɨ	mɨ-			Souza2013	155		§235	Yaw mɨ- ‘mexer’ (SOUZA;; 2013)	m ɨ - - -
3459	Korubo	to touch, to stir with a hand, to grope		m ɨ k	mɨk-				155		§235	Ko mɨk- ‘cuidar’	m ɨ k - -
3460	Matis	to touch, to stir with a hand, to grope		m ɨ k e	mɨke-				155		§235	Mt mɨke- ‘cuidar;;  segurar nos braços’	m ɨ k e -
#
6369	Proto-Panoan	to try		t a r a	tara-			Oliveira2014	383		§441	*tara- ‘probar’ :	t a - r - - a
6370	Kakataibo	to try		t ã	tã-				383		§441	Ksh tã- ‘probar;;  catar’	- - - t ã - -
6371	ShipiboKonibo	to try		t a n a	tana-				383		§441	SK tana- ‘probar;; examinar;; catar’, natã́- ‘probar el centro’	t a - - - n a
6372	ShipiboKonibo	to try		n a t ã́/ã	natã́-				383		§441	SK tana- ‘probar;; examinar;; catar’, natã́- ‘probar el centro’	n a - t ã́/ã - -
6373	Kapanawa	to try		t a n a	tana-				383		§441	Kp tana- ‘probar;; examinar;; catar’	t a - - - n a
6374	Marubo	to try		t a n a	tana-				383	1	§441	Mar **tana- ‘entender;;  saber’	t a - - - n a
6375	Chakobo	to try		t a n a	tana-				383		§441	Ch tana- ‘catar;; probar;; examinar’	t a - - - n a
6376	Kaxarari	to try		t a l a h i	taˈlahi	tələˈhi		Couto2005	383		§441	Kax talahi [taˈlahi] ~ [tələˈhi] ‘experimentar’ (COUTO;; 2005)	t a - l a h i
6377	Sharanawa	to try		t a n a i	tanai				383		§441	Shar tanai, tanaa ‘seguir;; imitar;; atender’	t a n - a - i
6378	Sharanawa	to try		t a n a a	tanaa				383		§441	Shar tanai, tanaa ‘seguir;; imitar;; atender’	t a n - a - a
6380	Amawaka	to try		t a n a	tana-		II		383		§441	A tana- II ‘probar;; catar;; medir;; seguir;; imitar’	t a - - - n a
6381	Kaxinawa	to try		t a n a	tana-				383		§441	Kn tana- ‘medir;; copiar;; seguir’	t a - - - n a
6382	Marinawa	to try		t á/a n ã	tánã-				383		§441	M tánã- ‘medir’	t á/a - - - n ã
6383	Korubo	to try		t a n	tan-				383		§441	Ko tan- ‘brincar;; experimentar;; imitar’	- - - t a n -
6384	Matis	to try		t a n k i n	tankin				383		§441	Mt tankin ‘experimentar’	t a n k i n -
6385	Mayoruna	to try		t a n	tan				383		§441	My tan ‘probar;; contar;; medir;; pesar;; imitar;; remedar;; rastrear;; seguir un río o un riachuelo’	- - - t a n -
#
3437	Proto-Panoan	to twist, to turn, to move in circles		m a j a	maya-			Oliveira2014	154		§234	*maya- ‘torcer, girar;;  mover em círculos’ :	m a j a -
3438	Kakataibo	to twist, to turn, to move in circles		m a i a	maia-		(posiblemente prestado		154		§234	Ksh maia- ‘ir en círculos’ (posiblemente prestado)	m a - i a
3439	ShipiboKonibo	to twist, to turn, to move in circles		m a j a	maya-				154		§234	SK maya-	m a j a -
3440	Kapanawa	to twist, to turn, to move in circles		m a j a	maya-				154		§234	Kp maya- ‘rotar;; voltear;; ir en círculos’	m a j a -
3441	Sharanawa	to twist, to turn, to move in circles		m a j a i	mayai				154		§234	Shar mayai, mayaa ‘hilar;; tejer algodón’	m a j a i
3442	Sharanawa	to twist, to turn, to move in circles		m a j a a	mayaa				154		§234	Shar mayai, mayaa ‘hilar;; tejer algodón’	m a j a a
3443	Amawaka	to twist, to turn, to move in circles		m a j a	maya-_I				154		§234	A maya- I ‘torcer;; doblar’	m a j a -
3444	Kaxinawa	to twist, to turn, to move in circles		m a j a	maya-				154		§234	Kn maya- ‘torcer;; voltear;; enrollar entre palmas;; trenzar’	m a j a -
3445	Marinawa	to twist, to turn, to move in circles		m á/a j á/a	máyá-				154		§234	M máyá- ‘torcer;; girar;; enrollar entre las palmas’	m á/a j á/a -
#
586	Korubo	to vomit		u k	uk				270		§34	Ko uk ‘vomitar’	- - - - - u k - -
587	Matis	to vomit		u k + k i n	uk-kin				270		§34	Mt uk-kin ‘vomitar’	- u k - + - k i n
776	Proto-Panoan	to vomit		h a n|r/n a n|r/n	ha[n]a[n]-			Oliveira2014	414		§47	*ha[n]a[n]- ‘vomitar’	h a n|r/n a - n|r/n - - - - - - - - - -
777	Kakataibo	to vomit		a n á/a	aná-				414		§47	Ksh aná-	- a n á/a - - - - - - - - - - - -
778	Kapanawa	to vomit		h a n á/a n	hanán-		también kinán-		414		§47	Kp hanán- (también kinán-)	h a n á/a - n - - - - - - - - - -
