ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Morphemes,UncertainCognacy,ConceptInSource,ProtoSet,EntryInSource,GroupedSounds
ShipiboKonibo-368_tombar-2,,ShipiboKonibo,368_tombar,rɨra-,rɨra-,r ɨ r a,None,Oliveira2014,299,,,,r ɨ r ( a - - - - ),[],None,,§366,SK rɨra-,"['r', 'ɨ', 'r', 'a']"
Kapanawa-368_tombar-1,,Kapanawa,368_tombar,rɨra-,rɨra-,r ɨ r a,None,Oliveira2014,299,,,,r ɨ r ( a - - - - ),[],None,,§366,Kp rɨra-,"['r', 'ɨ', 'r', 'a']"
Marubo-368_tombar-4,,Marubo,368_tombar,rɨra,rɨra,r ɨ r a,None,Cesarino2008,299,,,,r ɨ r ( a - - - - ),[],None,,§366,Mar rɨra ‘derrubar;;  cortar’ (CESARINO;; 2008),"['r', 'ɨ', 'r', 'a']"
Chakobo-368_tombar-2,,Chakobo,368_tombar,rɨra-,rɨra-,r ɨ r a,None,Zingg1998,299,,,,r ɨ r ( a - - - - ),[],None,,§366,Ch rɨra- ‘tumbar algo’ (ZINGG;; 1998),"['r', 'ɨ', 'r', 'a']"
Yaminawa-368_tombar-3,,Yaminawa,368_tombar,rɨra-kĩ,rɨra-kĩ,r ɨ r a + k !ĩ/i,None,Eakin2008,299,,,,r ɨ r ( a + k !ĩ/i - ),[],None,,§366,Yam rɨra-kĩ ‘tumbar’ (EAKEN;; 2008),"['r', 'ɨ', 'r', 'a', '+', 'k', '!ĩ/i']"
Chaninawa-368_tombar-1,,Chaninawa,368_tombar,rɨrai,rɨrai,r ɨ r a i,None,Oliveira2014,299,,,,r ɨ r ( a - - i - ),[],None,,§366,Chan rɨrai ‘tumbar’,"['r', 'ɨ', 'r', 'a', 'i']"
Sharanawa-368_tombar-3,,Sharanawa,368_tombar,rɨrai,rɨrai,r ɨ r a i,None,Oliveira2014,299,,,,r ɨ r ( a - - i - ),[],None,,§366,"Shar rɨrai, rɨraa ‘derribar con hacha;;  tumbar con hacha’","['r', 'ɨ', 'r', 'a', 'i']"
Sharanawa-368_tombar-4,,Sharanawa,368_tombar,rɨraa,rɨraa,r ɨ r a a,None,Oliveira2014,299,,,,r ɨ r ( a - - a - ),[],None,,§366,"Shar rɨrai, rɨraa ‘derribar con hacha;;  tumbar con hacha’","['r', 'ɨ', 'r', 'a', 'a']"
Katukina-395_cortar-1,,Katukina,395_cortar,ɾɨɾa-ai,ɾɨɾa-ai,ɾ ɨ ɾ a + a i,None,Oliveira2014,299,,,,ɾ ɨ ɾ ( a + a i - ),[],None,,§366,Kat ɾɨɾa-ai ‘cortar’,"['ɾ', 'ɨ', 'ɾ', 'a', '+', 'a', 'i']"
Amawaka-368_tombar-2,,Amawaka,368_tombar,rɨra-,rɨra-,r ɨ r a,II,Oliveira2014,299,,,,r ɨ r ( a - - - - ),[],None,,§366,A rɨra- II,"['r', 'ɨ', 'r', 'a']"
Kaxinawa-368_tombar-2,,Kaxinawa,368_tombar,dɨda-,dɨda-,d ɨ d a,None,Oliveira2014,299,,,,d ɨ d ( a - - - - ),[],None,,§366,Kn dɨda-,"['d', 'ɨ', 'd', 'a']"
Marinawa-368_tombar-2,,Marinawa,368_tombar,rɨ́́rá-,rɨ́́rá-,r !ɨ́/ɨ r !á/a,None,Oliveira2014,299,,,,r !ɨ́/ɨ r ( !á/a - - - - ),[],None,,§366,M rɨ́́rá- ‘derribar’,"['r', '!ɨ́/ɨ', 'r', '!á/a']"
Korubo-368_tombar-2,,Korubo,368_tombar,dɨd,dɨd,d ɨ d,None,Oliveira2014,299,,,,d ɨ d ( - - - - - ),[],None,,§366,Ko dɨd ‘derrubar (árvore)’,"['d', 'ɨ', 'd']"
Matis-368_tombar-3,,Matis,368_tombar,dɨd-kin,dɨd-kin,d ɨ d + k i n,None,Oliveira2014,299,,,,d ɨ d ( - + k i n ),[],None,,§366,Mt dɨd-kin ‘cortar (com machado;;  com dente de queixada)’,"['d', 'ɨ', 'd', '+', 'k', 'i', 'n']"
Mayoruna-368_tombar-2,,Mayoruna,368_tombar,dɨd-,dɨd-,d ɨ d,None,Oliveira2014,299,,,,d ɨ d ( - - - - - ),[],None,,§366,My dɨd- ‘cortar con hacha (un arbol;; leña;; una persona;; etc.);; tumbar árbol (con hacha o machete)’,"['d', 'ɨ', 'd']"
Proto-Panoan-369_instrumentomusical-1,,Proto-Panoan,369_instrumentomusical,ɽɨwɨ,ɽɨwɨ,ɽ ɨ w ɨ,None,Oliveira2014,300,,,,( - - - - - ) ɽ ɨ w ɨ,[],None,,§367,*ɽɨwɨ ‘instrumento musical’ :,"['ɽ', 'ɨ', 'w', 'ɨ']"
Kakataibo-369_instrumentomusical-1,,Kakataibo,369_instrumentomusical,rɨɨ,rɨɨ,r ɨ ɨ,None,Oliveira2014,300,,,,( - - - - - ) r ɨ - ɨ,[],None,,§367,Ksh rɨɨ,"['r', 'ɨ', 'ɨ']"
ShipiboKonibo-369_instrumentomusical-1,,ShipiboKonibo,369_instrumentomusical,rɨwɨ,rɨwɨ,r ɨ w ɨ,None,Oliveira2014,300,,,,( - - - - - ) r ɨ w ɨ,[],None,,§367,SK rɨwɨ,"['r', 'ɨ', 'w', 'ɨ']"
Kapanawa-369_instrumentomusical-1,,Kapanawa,369_instrumentomusical,rɨwɨ,rɨwɨ,r ɨ w ɨ,None,Oliveira2014,300,,,,( - - - - - ) r ɨ w ɨ,[],None,,§367,Kp rɨwɨ,"['r', 'ɨ', 'w', 'ɨ']"
Marubo-369_instrumentomusical-1,,Marubo,369_instrumentomusical,ˈrɨwɨ,ˈrɨwɨ,r ɨ w ɨ,None,Anonby2010,300,,,,( - - - - - ) r ɨ w ɨ,[],None,,§367,"Mar ˈrɨwɨ ‘taboca;;  cana brava’ (ANONBY; HOLBROOK;; 2010), rɨwɨ ‘flauta;; inalador de rapé;; caniço’ (CESARINO;; 2008)","['r', 'ɨ', 'w', 'ɨ']"
Marubo-369_instrumentomusical-2,,Marubo,369_instrumentomusical,rɨwɨ,rɨwɨ,r ɨ w ɨ,None,Cesarino2008,300,,,,( - - - - - ) r ɨ w ɨ,[],None,,§367,"Mar ˈrɨwɨ ‘taboca;;  cana brava’ (ANONBY; HOLBROOK;; 2010), rɨwɨ ‘flauta;; inalador de rapé;; caniço’ (CESARINO;; 2008)","['r', 'ɨ', 'w', 'ɨ']"
Katukina-369_instrumentomusical-1,,Katukina,369_instrumentomusical,rɨwɨ,rɨwɨ,r ɨ w ɨ,None,Oliveira2014,300,,,,( - - - - - ) r ɨ w ɨ,[],None,,§367,Kat rɨwɨ ‘violão’,"['r', 'ɨ', 'w', 'ɨ']"
Amawaka-369_instrumentomusical-1,,Amawaka,369_instrumentomusical,rɨ́́ɨ́́_I,rɨ́́ɨ́́_I,r !ɨ́/ɨ !ɨ́/ɨ,None,Oliveira2014,300,,,,( - - - - - ) r !ɨ́/ɨ - !ɨ́/ɨ,[],None,,§367,A rɨ́́ɨ́́ I ‘flauta’,"['r', '!ɨ́/ɨ', '!ɨ́/ɨ']"
Kaxinawa-369_instrumentomusical-1,,Kaxinawa,369_instrumentomusical,tɨpɨ_dɨwɨ,tɨpɨ_dɨwɨ,t ɨ p ɨ + d ɨ w ɨ,None,Oliveira2014,300,,,,( t ɨ p ɨ + ) d ɨ w ɨ,[],None,,§367,"Kn tɨpɨ dɨwɨ, dɨwɨ","['t', 'ɨ', 'p', 'ɨ', '+', 'd', 'ɨ', 'w', 'ɨ']"
Kaxinawa-369_instrumentomusical-2,,Kaxinawa,369_instrumentomusical,dɨwɨ,dɨwɨ,d ɨ w ɨ,None,Oliveira2014,300,,,,( - - - - - ) d ɨ w ɨ,[],None,,§367,"Kn tɨpɨ dɨwɨ, dɨwɨ","['d', 'ɨ', 'w', 'ɨ']"
Marinawa-369_instrumentomusical-1,,Marinawa,369_instrumentomusical,máporɨwɨ,máporɨwɨ,m á/a p o r ɨ w ɨ,None,Oliveira2014,300,,,,( - m !á/a p o ) r ɨ w ɨ,[],None,,§367,M máporɨwɨ,"['m', 'á/a', 'p', 'o', 'r', 'ɨ', 'w', 'ɨ']"
Proto-Panoan-370_igualdomesmojeitotambem-1,,Proto-Panoan,370_igualdomesmojeitotambem,-ɽiʔβi,-ɽiʔβi,ɽ i ʔ β i,None,Oliveira2014,301,,,,( - - - - - - - ) ɽ i ʔ β i,[],None,,§368,*-ɽiʔβi ~ *ɽiʔβa ‘igual;; do mesmo jeito;;  também’ :,"['ɽ', 'i', 'ʔ', 'β', 'i']"
Kakataibo-370_igualdomesmojeitotambem-1,,Kakataibo,370_igualdomesmojeitotambem,-riβi,-riβi,r i β i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - β i,[],None,,§368,Ksh -riβi,"['r', 'i', 'β', 'i']"
ShipiboKonibo-370_igualdomesmojeitotambem-1,,ShipiboKonibo,370_igualdomesmojeitotambem,-riβi,-riβi,r i β i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - β i,[],None,,§368,"SK -riβi, riβa","['r', 'i', 'β', 'i']"
ShipiboKonibo-370_igualdomesmojeitotambem-2,,ShipiboKonibo,370_igualdomesmojeitotambem,riβa,riβa,r i β a,None,Oliveira2014,301,,,,( - - - - - - - ) r i - β a,[],None,,§368,"SK -riβi, riβa","['r', 'i', 'β', 'a']"
Kapanawa-370_igualdomesmojeitotambem-1,,Kapanawa,370_igualdomesmojeitotambem,-riʔβi,-riʔβi,r i ʔ β i,None,Oliveira2014,301,,,,( - - - - - - - ) r i ʔ β i,[],None,,§368,Kp -riʔβi,"['r', 'i', 'ʔ', 'β', 'i']"
Marubo-370_igualdomesmojeitotambem-1,,Marubo,370_igualdomesmojeitotambem,riví,riví,r i v !í/i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - v !í/i,[],None,,§368,"Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)","['r', 'i', 'v', '!í/i']"
Marubo-370_igualdomesmojeitotambem-2,,Marubo,370_igualdomesmojeitotambem,rivi,rivi,r i v i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - v i,[],None,,§368,"Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)","['r', 'i', 'v', 'i']"
Marubo-370_igualdomesmojeitotambem-3,,Marubo,370_igualdomesmojeitotambem,sɨví,sɨví,s ɨ v !í/i,None,Kennell1978,301,,,,( - - - - - - - ) s ɨ - v !í/i,[],None,,§368,"Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)","['s', 'ɨ', 'v', '!í/i']"
Marubo-370_igualdomesmojeitotambem-4,,Marubo,370_igualdomesmojeitotambem,rivi,rivi,r i v i,None,Cesarino2008,301,,,,( - - - - - - - ) r i - v i,[],None,,§368,"Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)","['r', 'i', 'v', 'i']"
Chakobo-370_igualdomesmojeitotambem-1,,Chakobo,370_igualdomesmojeitotambem,ri,ri,r i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - - -,[],None,,§368,"Ch ri, -ri- ‘también’ (ZINGG;; 1998)","['r', 'i']"
Chakobo-370_igualdomesmojeitotambem-2,,Chakobo,370_igualdomesmojeitotambem,-ri-,-ri-,r i,None,Zingg1998,301,,,,( - - - - - - - ) r i - - -,[],None,,§368,"Ch ri, -ri- ‘también’ (ZINGG;; 1998)","['r', 'i']"
Yaminawa-370_igualdomesmojeitotambem-1,,Yaminawa,370_igualdomesmojeitotambem,-ri,-ri,r i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - - -,[],None,,§368,"Yam -ri ‘também’, -fi ‘enfoque;;  enfocar’","['r', 'i']"
Yaminawa-370_igualdomesmojeitotambem-2,,Yaminawa,370_igualdomesmojeitotambem,-fi,-fi,f i,None,Oliveira2014,814,,,,( - - - - - ) - - - - - f i,[],None,,§368,"Yam -ri ‘também’, -fi ‘enfoque;;  enfocar’","['f', 'i']"
Katukina-370_igualdomesmojeitotambem-1,,Katukina,370_igualdomesmojeitotambem,siβi,siβi,s i β i,None,Oliveira2014,557,,,,( - - - - - ) - - s i - β i,[],1,,§368,Kat **siβi ‘também’,"['s', 'i', 'β', 'i']"
Amawaka-370_igualdomesmojeitotambem-1,,Amawaka,370_igualdomesmojeitotambem,-riwi_I,-riwi_I,r i w i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - w i,[],None,,§368,A -riwi I,"['r', 'i', 'w', 'i']"
Kaxinawa-370_igualdomesmojeitotambem-1,,Kaxinawa,370_igualdomesmojeitotambem,-di,-di,d i,None,Oliveira2014,301,,,,( - - - - - - - ) d i - - -,[],None,,§368,"Kn -di, -dibi","['d', 'i']"
Kaxinawa-370_igualdomesmojeitotambem-2,,Kaxinawa,370_igualdomesmojeitotambem,-dibi,-dibi,d i b i,None,Oliveira2014,301,,,,( - - - - - - - ) d i - b i,[],None,,§368,"Kn -di, -dibi","['d', 'i', 'b', 'i']"
Marinawa-370_igualdomesmojeitotambem-1,,Marinawa,370_igualdomesmojeitotambem,-riɸi,-riɸi,r i ɸ i,None,Oliveira2014,301,,,,( - - - - - - - ) r i - ɸ i,[],None,,§368,M -riɸi,"['r', 'i', 'ɸ', 'i']"
Korubo-370_igualdomesmojeitotambem-1,,Korubo,370_igualdomesmojeitotambem,aβi_βiɬiβi,aβi_βiɬiβi,a β i + β i ɬ i β i,None,Oliveira2014,301,,,,( a β i - + β i ) ɬ i - β i,[],None,,§368,"Ko aβi βiɬiβi ‘de novo’, ated βiɬiβi ‘igual;; do mesmo tanto;; empatado (uma partida de futebol)’","['a', 'β', 'i', '+', 'β', 'i', 'ɬ', 'i', 'β', 'i']"
Korubo-370_igualdomesmojeitotambem-2,,Korubo,370_igualdomesmojeitotambem,ated_βiɬiβi,ated_βiɬiβi,a t e d + β i ɬ i β i,None,Oliveira2014,301,,,,( a t e d + β i ) ɬ i - β i,[],None,,§368,"Ko aβi βiɬiβi ‘de novo’, ated βiɬiβi ‘igual;; do mesmo tanto;; empatado (uma partida de futebol)’","['a', 't', 'e', 'd', '+', 'β', 'i', 'ɬ', 'i', 'β', 'i']"
Mayoruna-370_igualdomesmojeitotambem-1,,Mayoruna,370_igualdomesmojeitotambem,aucbidi,aucbidi,a u c b i d i,None,Oliveira2014,301,,,,( a - u c - b i ) d i - - -,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['a', 'u', 'c', 'b', 'i', 'd', 'i']"
Mayoruna-370_igualdomesmojeitotambem-2,,Mayoruna,370_igualdomesmojeitotambem,adembidi,adembidi,a d e m b i d i,None,Oliveira2014,301,,,,( a d e m - b i ) d i - - -,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['a', 'd', 'e', 'm', 'b', 'i', 'd', 'i']"
Mayoruna-370_igualdomesmojeitotambem-3,,Mayoruna,370_igualdomesmojeitotambem,adecbidi,adecbidi,a d e c b i d i,None,Oliveira2014,301,,,,( a d e c - b i ) d i - - -,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['a', 'd', 'e', 'c', 'b', 'i', 'd', 'i']"
Mayoruna-370_igualdomesmojeitotambem-4,,Mayoruna,370_igualdomesmojeitotambem,aocbidi,aocbidi,a o c b i d i,None,Oliveira2014,301,,,,( a - o c - b i ) d i - - -,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['a', 'o', 'c', 'b', 'i', 'd', 'i']"
Mayoruna-370_igualdomesmojeitotambem-5,,Mayoruna,370_igualdomesmojeitotambem,-bi,-bi,b i,None,Oliveira2014,813,,,,( - - - - - ) - - - - - b i,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['b', 'i']"
Mayoruna-370_igualdomesmojeitotambem-6,,Mayoruna,370_igualdomesmojeitotambem,-di,-di,d i,None,Fleck2003,301,,,,( - - - - - - - ) d i - - -,[],None,,§368,"My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)","['d', 'i']"
Proto-Panoan-474_espdemacaco-2,,Proto-Panoan,474_espdemacaco,ɽiɽo,ɽiɽo,ɽ i ɽ o,None,Oliveira2014,302,,,,ɽ i ɽ o ( - ),[],None,,§369,*ɽiɽo ‘esp. de macaco’ :,"['ɽ', 'i', 'ɽ', 'o']"
Kakataibo-474_espdemacaco-1,,Kakataibo,474_espdemacaco,riri,riri,r i r i,None,Oliveira2014,302,,,,r i r i ( - ),[],None,,§369,Ksh riri,"['r', 'i', 'r', 'i']"
ShipiboKonibo-474_espdemacaco-2,,ShipiboKonibo,474_espdemacaco,riro,riro,r i r o,None,Oliveira2014,302,,,,r i r o ( - ),[],None,,§369,SK riro,"['r', 'i', 'r', 'o']"
Kapanawa-474_espdemacaco-2,,Kapanawa,474_espdemacaco,riro,riro,r i r o,None,Oliveira2014,302,,,,r i r o ( - ),[],None,,§369,Kp riro,"['r', 'i', 'r', 'o']"
Chakobo-474_espdemacaco-1,,Chakobo,474_espdemacaco,ˈriro,ˈriro,r i r o,None,Oliveira2014,302,,,,r i r o ( - ),[],None,,§369,Ch ˈriro ‘mono cuatro ojos’,"['r', 'i', 'r', 'o']"
Yaminawa-474_espdemacaco-1,,Yaminawa,474_espdemacaco,riro,riro,r i r o,None,Eakin2008,302,,,,r i r o ( - ),[],None,,§369,Yam riro ‘musmuque (esp. de mono)’ (EAKEN;; 2008),"['r', 'i', 'r', 'o']"
Sharanawa-474_espdemacaco-1,,Sharanawa,474_espdemacaco,riro,riro,r i r o,None,Oliveira2014,302,,,,r i r o ( - ),[],None,,§369,"Shar riro, riron ‘musmuque (esp. de mono nocturno)’","['r', 'i', 'r', 'o']"
Sharanawa-474_espdemacaco-2,,Sharanawa,474_espdemacaco,riron,riron,r i r o n,None,Oliveira2014,302,,,,r i r o ( n ),[],None,,§369,"Shar riro, riron ‘musmuque (esp. de mono nocturno)’","['r', 'i', 'r', 'o', 'n']"
Amawaka-474_espdemacaco-2,,Amawaka,474_espdemacaco,riro,riro,r i r o,II,Oliveira2014,302,,,,r i r o ( - ),[],None,,§369,A riro II,"['r', 'i', 'r', 'o']"
Kaxinawa-474_espdemacaco-2,,Kaxinawa,474_espdemacaco,nidu,nidu,n i d u,None,Oliveira2014,302,,,,n i d u ( - ),[],None,,§369,Kn nidu,"['n', 'i', 'd', 'u']"
Marinawa-474_espdemacaco-2,,Marinawa,474_espdemacaco,ríró,ríró,r !í/i r !ó/o,None,Oliveira2014,302,,,,r !í/i r !ó/o ( - ),[],None,,§369,M ríró,"['r', '!í/i', 'r', '!ó/o']"
Yawanawa-474_espdemacaco-1,,Yawanawa,474_espdemacaco,riru,riru,r i r u,None,Oliveira2014,302,,,,r i r u ( - ),[],None,,§369,Yaw riru ‘macaco da noite’,"['r', 'i', 'r', 'u']"
Mayoruna-474_espdemacaco-2,,Mayoruna,474_espdemacaco,dide,dide,d i d e,None,Oliveira2014,302,,,,d i d e ( - ),[],None,,§369,My dide ‘mono nocturno;;  musmuqui’,"['d', 'i', 'd', 'e']"
Proto-Panoan-372_fiocorda-1,,Proto-Panoan,372_fiocorda,ɽisiβitʃi,ɽisiβitʃi,ɽ i s i β i tʃ i,None,Oliveira2014,304,,,,ɽ i s i ( - ) β i ( - ) tʃ i ( - ),[],None,,§370,*ɽisiβitʃi ‘fio;;  corda’ :,"['ɽ', 'i', 's', 'i', 'β', 'i', 'tʃ', 'i']"
Kakataibo-372_fiocorda-1,,Kakataibo,372_fiocorda,risi,risi,r i s i,None,Oliveira2014,304,,,,r i s i ( - ) - - ( - ) - - ( - ),[],None,,§370,"Ksh risi ‘hilo’, risi βɨntsin ‘hilo fino’ (SHELL;; 1987)","['r', 'i', 's', 'i']"
Kakataibo-372_fiocorda-2,,Kakataibo,372_fiocorda,risi_βɨntsin,risi_βɨntsin,r i s i + β ɨ n ts i n,None,Shell1987,827,,,,r i s i ( + ) β ɨ ( n ) ts i ( n ),[],None,,§370,"Ksh risi ‘hilo’, risi βɨntsin ‘hilo fino’ (SHELL;; 1987)","['r', 'i', 's', 'i', '+', 'β', 'ɨ', 'n', 'ts', 'i', 'n']"
ShipiboKonibo-372_fiocorda-1,,ShipiboKonibo,372_fiocorda,risβí,risβí,r i s β !í/i,None,Oliveira2014,304,,,,r i s - ( - ) β !í/i ( - ) - - ( - ),[],None,,§370,SK risβí,"['r', 'i', 's', 'β', '!í/i']"
Kapanawa-372_fiocorda-1,,Kapanawa,372_fiocorda,risβí,risβí,r i s β !í/i,None,Oliveira2014,304,,,,r i s - ( - ) β !í/i ( - ) - - ( - ),[],None,,§370,Kp risβí,"['r', 'i', 's', 'β', '!í/i']"
Chakobo-372_fiocorda-1,,Chakobo,372_fiocorda,risˈpi,risˈpi,r i s p i,None,Oliveira2014,828,,,,r i s - ( - ) p i ( - ) - - ( - ),[],None,,§370,"Ch risˈpi, risˈpitʃi ‘soga’ (ZINGG;; 1998), rispítʃi","['r', 'i', 's', 'p', 'i']"
Chakobo-372_fiocorda-2,,Chakobo,372_fiocorda,risˈpitʃi,risˈpitʃi,r i s p i tʃ i,None,Zingg1998,304,,,,r i s - ( - ) p i ( - ) tʃ i ( - ),[],None,,§370,"Ch risˈpi, risˈpitʃi ‘soga’ (ZINGG;; 1998), rispítʃi","['r', 'i', 's', 'p', 'i', 'tʃ', 'i']"
Chakobo-372_fiocorda-3,,Chakobo,372_fiocorda,rispítʃi,rispítʃi,r i s p !í/i tʃ i,None,Oliveira2014,304,,,,r i s - ( - ) p !í/i ( - ) tʃ i ( - ),[],None,,§370,"Ch risˈpi, risˈpitʃi ‘soga’ (ZINGG;; 1998), rispítʃi","['r', 'i', 's', 'p', '!í/i', 'tʃ', 'i']"
Yaminawa-372_fiocorda-1,,Yaminawa,372_fiocorda,risɸitʃĩ,risɸitʃĩ,r i s ɸ i tʃ i ~,None,Faust2002,304,,,,r i s - ( - ) ɸ i ( - ) tʃ i ( ~ ),[],None,,§370,Yam risɸitʃĩ ‘soga’ (FAUST; LOOS;; 2002),"['r', 'i', 's', 'ɸ', 'i', 'tʃ', 'i', '~']"
Sharanawa-372_fiocorda-1,,Sharanawa,372_fiocorda,rɨsɸi,rɨsɸi,r ɨ s ɸ i,None,Oliveira2014,304,,,,r ɨ s - ( - ) ɸ i ( - ) - - ( - ),[],None,,§370,"Shar rɨsɸi, rɨsɸin ‘soga’","['r', 'ɨ', 's', 'ɸ', 'i']"
Sharanawa-372_fiocorda-2,,Sharanawa,372_fiocorda,rɨsɸin,rɨsɸin,r ɨ s ɸ i n,None,Oliveira2014,304,,,,r ɨ s - ( - ) ɸ i ( n ) - - ( - ),[],None,,§370,"Shar rɨsɸi, rɨsɸin ‘soga’","['r', 'ɨ', 's', 'ɸ', 'i', 'n']"
Katukina-372_fiocorda-1,,Katukina,372_fiocorda,risiβi,risiβi,r i s i β i,None,Oliveira2014,304,,,,r i s i ( - ) β i ( - ) - - ( - ),[],None,,§370,Kat risiβi ‘corda de amarrar rede’,"['r', 'i', 's', 'i', 'β', 'i']"
Poyanawa-372_fiocorda-1,,Poyanawa,372_fiocorda,risβɨ,risβɨ,r i s β ɨ,None,Oliveira2014,304,,,,r i s - ( - ) β ɨ ( - ) - - ( - ),[],None,,§370,Poy risβɨ ‘corda’,"['r', 'i', 's', 'β', 'ɨ']"
Amawaka-372_fiocorda-1,,Amawaka,372_fiocorda,riswii_I,riswii_I,r i s w i i,None,Oliveira2014,304,,,,r i s - ( - ) w i ( - ) - i ( - ),[],None,,§370,A riswii I,"['r', 'i', 's', 'w', 'i', 'i']"
Kaxinawa-372_fiocorda-1,,Kaxinawa,372_fiocorda,dispi,dispi,d i s p i,None,Oliveira2014,304,,,,d i s - ( - ) p i ( - ) - - ( - ),[],None,,§370,Kn dispi,"['d', 'i', 's', 'p', 'i']"
Marinawa-372_fiocorda-1,,Marinawa,372_fiocorda,rísɸi,rísɸi,r !í/i s ɸ i,None,Oliveira2014,304,,,,r !í/i s - ( - ) ɸ i ( - ) - - ( - ),[],None,,§370,M rísɸi,"['r', '!í/i', 's', 'ɸ', 'i']"
Yawanawa-372_fiocorda-1,,Yawanawa,372_fiocorda,ɾɨsβin,ɾɨsβin,ɾ ɨ s β i n,None,Oliveira2014,304,,,,ɾ ɨ s - ( - ) β i ( n ) - - ( - ),[],None,,§370,Yaw ɾɨsβin ‘corda’,"['ɾ', 'ɨ', 's', 'β', 'i', 'n']"
Proto-Panoan-373_fio-1,,Proto-Panoan,373_fio,ɽisis,ɽisis,ɽ i s i s,None,Oliveira2014,305,,,,ɽ i s i s ( - ),[],None,,§371,*ɽisis ‘fio’ :,"['ɽ', 'i', 's', 'i', 's']"
Kakataibo-372_fiocorda-3,,Kakataibo,372_fiocorda,risi,risi,r i s i,None,Oliveira2014,305,,,,r i s i - ( - ),[],None,,§371,Ksh risi ‘hilo’,"['r', 'i', 's', 'i']"
Chakobo-373_fio-1,,Chakobo,373_fio,riˈsisi,riˈsisi,r i s i s i,None,Oliveira2014,305,,,,r i s i s ( i ),[],None,,§371,"Ch riˈsisi, riˈsis ‘la pita;;  el hilo’, risísi ‘hilo’","['r', 'i', 's', 'i', 's', 'i']"
Chakobo-373_fio-2,,Chakobo,373_fio,riˈsis,riˈsis,r i s i s,None,Oliveira2014,305,,,,r i s i s ( - ),[],None,,§371,"Ch riˈsisi, riˈsis ‘la pita;;  el hilo’, risísi ‘hilo’","['r', 'i', 's', 'i', 's']"
Chakobo-372_fiocorda-4,,Chakobo,372_fiocorda,risísi,risísi,r i s !í/i s i,None,Oliveira2014,305,,,,r i s !í/i s ( i ),[],None,,§371,"Ch riˈsisi, riˈsis ‘la pita;;  el hilo’, risísi ‘hilo’","['r', 'i', 's', '!í/i', 's', 'i']"
Kaxarari-373_fio-1,,Kaxarari,373_fio,tʃitʃiˈsi,tʃitʃiˈsi,tʃ i tʃ i s i,None,Couto2005,305,,,,tʃ i tʃ i s ( i ),[],None,,§371,Kax tʃitʃiˈsi [tʃitʃiˈsi] ‘linha’ (COUTO;; 2005),"['tʃ', 'i', 'tʃ', 'i', 's', 'i']"
Katukina-373_fio-1,,Katukina,373_fio,risis,risis,r i s i s,None,Oliveira2014,305,,,,r i s i s ( - ),[],None,,§371,Kat risis ‘linha’,"['r', 'i', 's', 'i', 's']"
Poyanawa-373_fio-1,,Poyanawa,373_fio,risi,risi,r i s i,None,Oliveira2014,305,,,,r i s i - ( - ),[],None,,§371,Poy risi ‘rede’,"['r', 'i', 's', 'i']"
